minimum_nights,review_scores_rating,id,neighbourhood_cleansed
2,98.0,23527874,Bernal Heights
1,97.0,23538076,South of Market
30,100.0,23543739,Western Addition
30,100.0,23545253,Western Addition
30,100.0,23545831,Mission
30,70.0,23545971,Haight Ashbury
3,100.0,23550791,Crocker Amazon
1,86.0,23551086,Downtown/Civic Center
1,82.0,23551138,Downtown/Civic Center
1,85.0,23551287,Downtown/Civic Center
1,87.0,23551835,Downtown/Civic Center
2,99.0,23567834,Western Addition
2,99.0,23568246,Noe Valley
5,100.0,23581750,Potrero Hill
3,98.0,23583038,Castro/Upper Market
1,93.0,23583822,Outer Mission
1,91.0,23584006,Outer Mission
2,94.0,23598670,Western Addition
2,95.0,23599466,Chinatown
1,100.0,23611401,Downtown/Civic Center
1,80.0,23611950,Downtown/Civic Center
1,94.0,23613300,Western Addition
1,90.0,23615779,Ocean View
1,80.0,23629793,Downtown/Civic Center
1,84.0,23630055,Downtown/Civic Center
3,99.0,23632116,Mission
1,90.0,23634434,Downtown/Civic Center
1,100.0,23634564,Downtown/Civic Center
1,100.0,23634597,Downtown/Civic Center
1,70.0,23634727,Downtown/Civic Center
1,100.0,23634783,Downtown/Civic Center
4,100.0,23667434,Bernal Heights
30,100.0,23669671,Russian Hill
1,98.0,23671363,Lakeshore
2,98.0,23672181,Mission
1,99.0,23681212,Downtown/Civic Center
30,100.0,23681672,Western Addition
4,100.0,23684260,Bernal Heights
30,100.0,23684272,South of Market
1,98.0,23684463,Downtown/Civic Center
1,98.0,23684875,Downtown/Civic Center
1,98.0,23685499,Downtown/Civic Center
2,99.0,23685560,Bernal Heights
1,97.0,23686129,Downtown/Civic Center
1,95.0,23686364,Downtown/Civic Center
2,84.0,23698833,Bayview
1,98.0,23699151,Downtown/Civic Center
1,98.0,23700802,Outer Sunset
30,90.0,23705765,Glen Park
2,100.0,23711723,Mission
1,95.0,23711998,Lakeshore
2,98.0,23712427,Russian Hill
4,100.0,23714398,Haight Ashbury
1,98.0,23732691,Lakeshore
2,97.0,23733494,South of Market
1,100.0,23746795,Downtown/Civic Center
30,100.0,23749660,West of Twin Peaks
2,98.0,23751274,Mission
30,98.0,23753462,Outer Sunset
31,100.0,23761546,Haight Ashbury
1,97.0,23763871,Western Addition
1,100.0,23773339,Western Addition
30,100.0,23788672,Haight Ashbury
30,80.0,23789066,Inner Sunset
30,100.0,23794879,Parkside
30,100.0,23803703,Parkside
3,100.0,23804136,Western Addition
3,100.0,23805445,Marina
2,99.0,23805904,Bernal Heights
2,97.0,23813739,Bayview
2,98.0,23821738,Nob Hill
2,94.0,23825920,Bernal Heights
1,99.0,23827071,Downtown/Civic Center
30,80.0,23827577,Downtown/Civic Center
30,96.0,23830079,Outer Richmond
30,100.0,23839071,Potrero Hill
1,100.0,23854289,Downtown/Civic Center
1,99.0,23860006,Outer Richmond
1,99.0,23860519,Outer Richmond
2,94.0,23861410,Bernal Heights
30,100.0,23874986,Bayview
1,99.0,23881290,South of Market
1,100.0,23882274,Mission
1,98.0,23883511,Bayview
2,99.0,23883643,Bernal Heights
30,100.0,23884196,Downtown/Civic Center
1,97.0,23884346,Downtown/Civic Center
7,88.0,23897639,Chinatown
30,91.0,23900160,Outer Richmond
2,95.0,23905627,Outer Mission
2,97.0,23907104,Outer Sunset
4,99.0,23914311,Bayview
2,100.0,23922318,Noe Valley
4,95.0,23922573,Mission
30,90.0,23922787,Mission
30,100.0,23924310,Downtown/Civic Center
2,100.0,23924946,Excelsior
30,93.0,23941748,Haight Ashbury
30,93.0,23941849,Haight Ashbury
30,100.0,23942828,Outer Mission
3,98.0,23946104,Inner Richmond
30,100.0,23960056,Bernal Heights
30,100.0,23960897,Pacific Heights
30,60.0,23963479,Downtown/Civic Center
2,100.0,23963992,Western Addition
30,98.0,23964717,Mission
1,99.0,23973022,Ocean View
2,98.0,23973946,Pacific Heights
30,88.0,23979505,Mission
30,89.0,23979532,Mission
3,96.0,23990789,Castro/Upper Market
2,98.0,23993894,Visitacion Valley
3,100.0,24000329,Inner Richmond
1,91.0,24000340,Bernal Heights
1,89.0,24013191,Downtown/Civic Center
6,99.0,24013866,South of Market
30,99.0,24021724,Inner Sunset
3,95.0,24022017,Mission
30,97.0,24034368,Haight Ashbury
2,99.0,24036000,Bernal Heights
1,97.0,24041601,North Beach
2,97.0,24043373,Outer Mission
32,100.0,24043927,Castro/Upper Market
1,97.0,24045402,Mission
30,98.0,24063893,Marina
2,97.0,24065926,Chinatown
30,97.0,24066728,Castro/Upper Market
2,98.0,24066861,Castro/Upper Market
30,100.0,24080862,Haight Ashbury
3,98.0,24082014,South of Market
4,98.0,24083593,Mission
2,98.0,24084497,Castro/Upper Market
30,100.0,24086446,Russian Hill
30,97.0,24087763,Crocker Amazon
2,98.0,24099463,Noe Valley
2,98.0,24099520,Haight Ashbury
2,100.0,24104997,Western Addition
2,100.0,24116174,Noe Valley
5,100.0,24120177,Western Addition
30,99.0,24129914,Western Addition
1,99.0,24137129,Bayview
2,100.0,24149977,Parkside
30,100.0,24159308,Castro/Upper Market
1,100.0,24162068,Mission
2,100.0,24162999,Mission
1,100.0,24163232,Mission
2,97.0,24163891,Outer Sunset
3,96.0,24177590,Outer Sunset
30,100.0,24181120,Marina
30,100.0,24182769,Western Addition
30,100.0,24182972,Western Addition
30,60.0,24183155,Haight Ashbury
30,80.0,24183949,Nob Hill
2,97.0,24224031,Outer Sunset
2,100.0,24227956,Inner Richmond
2,100.0,24230206,South of Market
30,100.0,24233539,North Beach
30,100.0,24247274,Western Addition
30,91.0,24274131,Inner Richmond
4,97.0,24285778,Noe Valley
30,80.0,24304138,Outer Richmond
1,99.0,24309390,Inner Richmond
2,96.0,24329618,Western Addition
30,80.0,24334963,Downtown/Civic Center
2,98.0,24337398,Downtown/Civic Center
2,98.0,24352586,Western Addition
2,100.0,24352708,Western Addition
2,100.0,24353186,Western Addition
2,100.0,24353415,Western Addition
2,100.0,24353515,Western Addition
30,100.0,24354180,South of Market
2,100.0,24354551,Western Addition
2,98.0,24354634,Western Addition
2,100.0,24354841,Western Addition
2,93.0,24354950,Western Addition
2,99.0,24355042,Western Addition
2,100.0,24355327,Western Addition
3,99.0,24357954,Excelsior
30,100.0,24359644,Mission
30,100.0,24359775,Mission
3,98.0,24361125,Bernal Heights
30,100.0,24370548,South of Market
30,100.0,24371933,North Beach
30,93.0,24375347,Chinatown
2,97.0,24375697,Western Addition
2,99.0,24375836,Western Addition
1,94.0,24376665,Inner Richmond
3,97.0,24379811,Lakeshore
30,100.0,24390111,Parkside
2,95.0,24412150,Chinatown
2,98.0,24412267,Chinatown
30,99.0,24412420,Western Addition
2,100.0,24424220,Chinatown
3,99.0,24427167,Bayview
3,97.0,24449972,Haight Ashbury
1,98.0,24453255,Outer Sunset
1,85.0,24455467,Outer Sunset
30,100.0,24465675,South of Market
30,87.0,24468179,Bayview
1,96.0,24471037,Haight Ashbury
1,96.0,24474059,Haight Ashbury
1,94.0,24474631,Haight Ashbury
1,95.0,24474830,Haight Ashbury
30,80.0,24475148,Downtown/Civic Center
1,100.0,24489443,Mission
3,100.0,24490533,Ocean View
2,98.0,24492351,Western Addition
30,100.0,24497818,Downtown/Civic Center
1,100.0,24499755,Visitacion Valley
2,95.0,24499851,Chinatown
1,90.0,24502259,Visitacion Valley
30,100.0,24513782,Crocker Amazon
30,94.0,24526661,Ocean View
30,100.0,24538278,Nob Hill
30,98.0,24539004,Seacliff
1,98.0,24542177,Downtown/Civic Center
1,97.0,24559691,Pacific Heights
2,95.0,24580698,Mission
1,87.0,24595688,Ocean View
2,98.0,24599232,Twin Peaks
2,97.0,24600600,Haight Ashbury
3,93.0,24604001,Bayview
30,95.0,24605611,North Beach
2,99.0,24631777,Castro/Upper Market
30,100.0,24648539,Western Addition
2,98.0,24650875,Western Addition
4,100.0,24651340,Noe Valley
30,100.0,24651682,Outer Sunset
30,100.0,24651782,Pacific Heights
1,97.0,24654041,Outer Sunset
30,100.0,24654933,Mission
1,95.0,24657937,Twin Peaks
1,98.0,24670819,Haight Ashbury
30,100.0,24676976,Downtown/Civic Center
30,100.0,24678216,Downtown/Civic Center
30,100.0,24678255,Downtown/Civic Center
30,100.0,24678282,Downtown/Civic Center
30,100.0,24678347,Downtown/Civic Center
30,100.0,24678400,Downtown/Civic Center
30,70.0,24678436,Downtown/Civic Center
1,99.0,24680396,Outer Sunset
30,87.0,24698383,Downtown/Civic Center
30,100.0,24722081,Western Addition
1,96.0,24736036,Outer Richmond
1,99.0,24749696,Outer Sunset
2,97.0,24754392,South of Market
2,99.0,24755998,Western Addition
3,98.0,24758727,Noe Valley
1,100.0,24760981,Western Addition
1,91.0,24770687,Crocker Amazon
1,89.0,24777563,Outer Sunset
2,98.0,24780006,Bernal Heights
1,100.0,24780339,Outer Sunset
2,100.0,24782264,South of Market
2,99.0,24782542,Castro/Upper Market
1,100.0,24793296,Noe Valley
2,100.0,24799389,Western Addition
2,99.0,24805491,Mission
3,100.0,24828324,Bernal Heights
2,80.0,24836253,Twin Peaks
1,100.0,24853005,Western Addition
30,100.0,24853898,Russian Hill
2,93.0,24865936,Downtown/Civic Center
2,100.0,24866739,Financial District
2,96.0,24890095,Parkside
2,97.0,24896879,Crocker Amazon
3,100.0,24916302,Haight Ashbury
30,100.0,24917420,Western Addition
4,98.0,24940351,South of Market
30,90.0,24944867,Downtown/Civic Center
30,100.0,24960380,Chinatown
30,100.0,24960542,Chinatown
2,100.0,24964591,Russian Hill
4,99.0,24967604,Castro/Upper Market
30,100.0,24968783,Downtown/Civic Center
3,100.0,24970612,Bayview
30,80.0,24971366,Mission
30,100.0,24971376,Mission
30,20.0,24992845,Mission
30,100.0,24994117,Nob Hill
30,40.0,24994118,Nob Hill
30,100.0,25014588,Chinatown
30,60.0,25027248,Downtown/Civic Center
30,80.0,25034848,Downtown/Civic Center
1,99.0,25058405,Visitacion Valley
1,96.0,25058782,Visitacion Valley
1,96.0,25058920,Visitacion Valley
30,80.0,25098756,Nob Hill
2,97.0,25100083,Bernal Heights
1,95.0,25106995,Potrero Hill
4,100.0,25107798,Russian Hill
2,87.0,25109963,Mission
30,80.0,25137342,Downtown/Civic Center
30,100.0,25137590,Downtown/Civic Center
30,70.0,25139234,Western Addition
30,100.0,25167424,Mission
1,97.0,25171138,Noe Valley
30,70.0,25189704,Outer Sunset
1,90.0,25209725,South of Market
30,100.0,25210300,Western Addition
2,97.0,25213152,Outer Richmond
2,92.0,25229521,Outer Sunset
30,100.0,25234139,Mission
28,98.0,25237201,Bernal Heights
4,100.0,25260993,Western Addition
1,100.0,25265335,Potrero Hill
2,100.0,25279552,Financial District
2,100.0,25281570,Financial District
1,95.0,25291283,Ocean View
3,100.0,25298210,Bayview
2,94.0,25318633,Noe Valley
30,60.0,25323663,Downtown/Civic Center
2,100.0,25324336,Nob Hill
2,100.0,25324599,Downtown/Civic Center
30,93.0,25354581,Chinatown
30,100.0,25355921,Nob Hill
2,98.0,25356099,Crocker Amazon
2,100.0,25356321,Outer Richmond
4,100.0,25356418,Mission
30,100.0,25356735,Noe Valley
30,100.0,25367860,Western Addition
30,100.0,25368785,Mission
30,100.0,25368835,Lakeshore
30,100.0,25380342,Pacific Heights
3,99.0,25402417,South of Market
30,100.0,25402583,Haight Ashbury
30,90.0,25405200,Pacific Heights
2,100.0,25407024,Nob Hill
2,99.0,25419563,Ocean View
2,99.0,25432313,Parkside
2,94.0,25432375,Parkside
2,100.0,25432800,Excelsior
1,96.0,25434116,Outer Sunset
1,96.0,25434591,Outer Sunset
1,93.0,25443874,Outer Sunset
2,100.0,25447312,Chinatown
2,100.0,25447328,Downtown/Civic Center
2,100.0,25447349,Nob Hill
2,100.0,25449652,Chinatown
1,93.0,25459025,Ocean View
1,93.0,25459169,Ocean View
30,93.0,25480815,Russian Hill
2,84.0,25485559,Outer Mission
1,98.0,25511111,Mission
2,98.0,25511306,Castro/Upper Market
2,98.0,25518503,Bayview
30,100.0,25545349,South of Market
30,100.0,25547078,Nob Hill
30,87.0,25547214,Nob Hill
1,89.0,25547908,Outer Sunset
30,100.0,25554933,Nob Hill
30,80.0,25584677,Mission
1,95.0,25592607,Outer Sunset
2,95.0,25621756,South of Market
1,85.0,25634749,Outer Sunset
2,97.0,25679734,South of Market
1,93.0,25679846,Western Addition
2,93.0,25724703,Castro/Upper Market
1,98.0,25728058,South of Market
3,96.0,25730240,Castro/Upper Market
30,100.0,25741718,Parkside
1,83.0,25749954,Outer Sunset
2,99.0,25776536,Marina
3,95.0,25779484,Marina
30,20.0,25780281,Crocker Amazon
2,100.0,25786409,Noe Valley
2,95.0,25798231,South of Market
30,90.0,25801232,Financial District
2,96.0,25808640,Visitacion Valley
32,100.0,25814449,Nob Hill
1,100.0,25815864,Lakeshore
30,100.0,25841531,Downtown/Civic Center
30,93.0,25841769,Downtown/Civic Center
30,100.0,25842384,Western Addition
30,95.0,25842694,Visitacion Valley
30,100.0,25842862,Western Addition
30,100.0,25843260,Western Addition
2,99.0,25843736,Potrero Hill
3,98.0,25845975,Bernal Heights
30,100.0,25864368,Ocean View
1,89.0,25866933,Russian Hill
30,80.0,25868874,Western Addition
30,100.0,25869229,Western Addition
4,86.0,25869380,Bernal Heights
7,92.0,25869469,South of Market
1,99.0,25870802,West of Twin Peaks
3,100.0,25871246,Inner Sunset
5,100.0,25907508,West of Twin Peaks
30,100.0,25912297,Inner Richmond
2,99.0,25915813,Bernal Heights
1,97.0,25919871,Excelsior
2,96.0,25921225,Pacific Heights
1,90.0,25921865,Visitacion Valley
1,92.0,25944549,Western Addition
90,100.0,25945504,Bayview
30,100.0,25948779,Financial District
1,92.0,25950417,Lakeshore
30,93.0,25952257,Mission
2,99.0,25975274,Western Addition
2,95.0,25976748,Downtown/Civic Center
30,100.0,25983693,Castro/Upper Market
3,97.0,26004362,Inner Sunset
30,96.0,26008354,Haight Ashbury
2,90.0,26012007,Financial District
30,100.0,26027570,South of Market
30,100.0,26029679,Downtown/Civic Center
30,60.0,26032403,Western Addition
30,100.0,26033791,Noe Valley
30,80.0,26035565,Haight Ashbury
30,100.0,26040040,Inner Richmond
2,93.0,26053823,Financial District
2,100.0,26053833,Chinatown
2,100.0,26053850,Financial District
30,100.0,26055447,Haight Ashbury
2,93.0,26055863,Potrero Hill
2,100.0,26066245,Financial District
1,99.0,26084343,Castro/Upper Market
3,97.0,26084506,Excelsior
3,99.0,26095551,Twin Peaks
3,91.0,26099225,Outer Sunset
30,100.0,26104283,Western Addition
30,80.0,26104315,Western Addition
30,100.0,26104357,Western Addition
5,100.0,26111196,Bernal Heights
30,100.0,26157279,Noe Valley
2,99.0,26162589,South of Market
30,91.0,26169782,Ocean View
2,97.0,26171533,Crocker Amazon
30,100.0,26197894,Inner Sunset
2,100.0,26202021,Russian Hill
5,90.0,26221884,Pacific Heights
30,93.0,26257133,Chinatown
2,100.0,26259702,Lakeshore
1,98.0,26261610,Outer Sunset
5,98.0,26270938,Bernal Heights
5,100.0,26274652,Marina
2,97.0,26276374,Downtown/Civic Center
2,99.0,26277460,Excelsior
3,95.0,26278417,Outer Richmond
2,100.0,26278521,Parkside
2,92.0,26280318,Ocean View
3,100.0,26281528,Mission
30,72.0,26282443,Lakeshore
30,67.0,26302673,Parkside
1,97.0,26303324,Excelsior
2,99.0,26305824,South of Market
5,100.0,26307822,Inner Richmond
30,100.0,26322467,Parkside
4,100.0,26323995,Twin Peaks
2,96.0,26328350,Inner Richmond
2,94.0,26329118,Inner Richmond
1,96.0,26336274,Downtown/Civic Center
3,80.0,26339019,South of Market
2,98.0,26339979,Outer Sunset
3,100.0,26367063,Castro/Upper Market
3,97.0,26385989,Parkside
2,87.0,26389090,South of Market
3,98.0,26396972,Mission
30,100.0,26401532,South of Market
30,100.0,26417350,Outer Sunset
30,100.0,26418067,Castro/Upper Market
31,100.0,26437752,Financial District
2,100.0,26445292,Parkside
30,100.0,26468572,Outer Sunset
3,100.0,26470581,Bernal Heights
2,99.0,26488311,West of Twin Peaks
4,93.0,26499429,Parkside
3,93.0,26501351,Parkside
2,98.0,26503513,Inner Sunset
3,100.0,26522687,Twin Peaks
3,95.0,26533564,Haight Ashbury
3,100.0,26565582,Mission
1,94.0,26566885,Bernal Heights
30,100.0,26568647,South of Market
1,97.0,26571969,Haight Ashbury
1,98.0,26572144,Haight Ashbury
3,97.0,26599833,Western Addition
2,88.0,26624972,Parkside
1,96.0,26632713,Ocean View
1,93.0,26634910,Noe Valley
1,100.0,26635036,Mission
30,95.0,26635646,Mission
2,95.0,26638684,Outer Mission
1,100.0,26638788,South of Market
30,100.0,26639868,West of Twin Peaks
3,87.0,26643248,West of Twin Peaks
30,70.0,26666094,Castro/Upper Market
30,100.0,26668091,South of Market
30,100.0,26690454,West of Twin Peaks
4,100.0,26691828,North Beach
2,100.0,26709189,South of Market
2,99.0,26710943,Noe Valley
3,99.0,26713704,Mission
2,98.0,26718342,South of Market
2,99.0,26718645,South of Market
2,97.0,26718900,West of Twin Peaks
2,92.0,26747021,Noe Valley
2,95.0,26777355,Excelsior
30,100.0,26785153,South of Market
30,100.0,26810896,Mission
2,97.0,26832092,Mission
30,100.0,26917786,West of Twin Peaks
30,96.0,26921699,Western Addition
2,97.0,26921936,Haight Ashbury
3,96.0,26928489,Outer Sunset
30,100.0,26945594,Mission
1,95.0,26950540,Mission
30,98.0,26952039,Outer Richmond
7,89.0,26954849,South of Market
1,95.0,26998855,South of Market
30,100.0,27002250,South of Market
30,100.0,27030727,West of Twin Peaks
30,92.0,27033826,Marina
1,98.0,27056649,Lakeshore
5,97.0,27065879,Bernal Heights
30,95.0,27082654,Presidio Heights
30,97.0,27088644,West of Twin Peaks
3,100.0,27091179,Potrero Hill
2,98.0,27107519,Castro/Upper Market
1,100.0,27107866,Diamond Heights
30,100.0,27123129,North Beach
30,100.0,27138798,West of Twin Peaks
4,98.0,27161084,Potrero Hill
30,90.0,27187399,Inner Richmond
30,100.0,27196500,Twin Peaks
2,99.0,27197424,South of Market
30,95.0,27203318,South of Market
5,100.0,27206374,Western Addition
3,94.0,27211235,Bernal Heights
5,93.0,27225440,Outer Richmond
1,100.0,27230146,Downtown/Civic Center
2,98.0,27230555,South of Market
30,80.0,27244341,South of Market
1,99.0,27253510,Twin Peaks
2,98.0,27260835,Outer Sunset
2,90.0,27261900,Outer Mission
30,100.0,27262832,South of Market
30,100.0,27263095,South of Market
30,100.0,27263130,South of Market
30,100.0,27263151,South of Market
30,80.0,27263329,South of Market
30,100.0,27263453,South of Market
4,100.0,27267054,Mission
2,100.0,27310099,Castro/Upper Market
1,100.0,27312503,South of Market
3,100.0,27312690,Marina
1,99.0,27316091,Western Addition
1,93.0,27316423,Visitacion Valley
2,100.0,27336562,Outer Sunset
1,100.0,27336947,South of Market
30,100.0,27337596,West of Twin Peaks
30,90.0,27363400,Chinatown
3,100.0,27370273,West of Twin Peaks
2,100.0,27374552,Parkside
1,96.0,27381476,Haight Ashbury
30,100.0,27392835,Parkside
5,95.0,27406019,Outer Richmond
32,80.0,27407557,Downtown/Civic Center
1,100.0,27427727,Haight Ashbury
1,80.0,27432456,Nob Hill
3,100.0,27432816,Downtown/Civic Center
30,99.0,27437162,Mission
2,100.0,27439635,Noe Valley
1,99.0,27454459,Outer Sunset
2,96.0,27458484,South of Market
4,89.0,27461006,Mission
30,100.0,27461297,Potrero Hill
2,97.0,27462045,Potrero Hill
30,85.0,27467934,Bayview
4,100.0,27468147,Castro/Upper Market
2,100.0,27486947,Nob Hill
4,98.0,27491473,Mission
30,97.0,27491569,Mission
3,88.0,27491571,Noe Valley
1,97.0,27491792,Excelsior
30,100.0,27492222,Castro/Upper Market
30,100.0,27495261,West of Twin Peaks
3,100.0,27510287,Haight Ashbury
30,100.0,27523751,Parkside
1,99.0,27529992,Excelsior
2,98.0,27530136,Inner Richmond
30,100.0,27545197,Chinatown
5,88.0,27548389,Downtown/Civic Center
2,100.0,27550839,Outer Richmond
30,97.0,27555509,Mission
4,100.0,27556897,Castro/Upper Market
1,94.0,27556995,Parkside
4,98.0,27580180,Western Addition
1,97.0,27584638,Visitacion Valley
1,96.0,27598470,South of Market
30,100.0,27602262,Nob Hill
30,100.0,27604192,Nob Hill
30,100.0,27604325,Nob Hill
2,100.0,27608180,Outer Sunset
30,100.0,27608489,Western Addition
2,99.0,27609352,Inner Sunset
1,94.0,27610705,Mission
1,97.0,27611813,Outer Richmond
1,95.0,27627816,Crocker Amazon
1,98.0,27634232,Twin Peaks
60,100.0,27639658,Haight Ashbury
4,100.0,27652652,Outer Sunset
2,97.0,27665176,Mission
2,97.0,27674344,Outer Sunset
30,80.0,27680964,Potrero Hill
2,95.0,27699365,Haight Ashbury
2,96.0,27699796,Castro/Upper Market
1,92.0,27701063,Visitacion Valley
2,98.0,27701970,Inner Sunset
1,96.0,27702037,Visitacion Valley
2,87.0,27705941,Financial District
2,98.0,27706337,Bayview
2,100.0,27706376,Western Addition
30,95.0,27707954,Western Addition
1,97.0,27710210,Haight Ashbury
1,96.0,27713331,Haight Ashbury
1,95.0,27714378,Haight Ashbury
2,98.0,27725251,South of Market
2,95.0,27725598,Chinatown
1,94.0,27727846,Outer Sunset
30,100.0,27729286,Potrero Hill
30,100.0,27729600,Castro/Upper Market
3,96.0,27730425,Bernal Heights
1,92.0,27735398,Outer Sunset
3,98.0,27753881,Russian Hill
30,100.0,27759254,Downtown/Civic Center
2,98.0,27765343,South of Market
2,100.0,27766709,Outer Sunset
30,100.0,27777768,South of Market
2,100.0,27777839,Inner Richmond
2,93.0,27780282,Outer Sunset
30,100.0,27802152,North Beach
2,95.0,27808088,Financial District
2,90.0,27808710,Downtown/Civic Center
2,98.0,27826583,Excelsior
1,95.0,27832283,Outer Richmond
30,100.0,27838782,Inner Richmond
1,100.0,27852325,Seacliff
3,100.0,27855141,Inner Richmond
2,98.0,27857184,Inner Richmond
30,60.0,27866104,Outer Sunset
5,98.0,27870072,Western Addition
2,97.0,27895671,Noe Valley
30,80.0,27898470,Mission
4,100.0,27899334,Bernal Heights
1,99.0,27903069,Excelsior
3,99.0,27905010,Pacific Heights
3,97.0,27928375,Pacific Heights
3,99.0,27933930,West of Twin Peaks
