reviews_per_month,review_scores_rating,id
2.45,99.0,34018349
2.99,99.0,34020025
0.29,100.0,34021917
0.18,80.0,34023143
0.19,40.0,34023324
2.04,99.0,34024828
0.24,100.0,34059897
1.3,100.0,34063116
8.18,92.0,34065657
0.67,100.0,34066697
0.78,100.0,34081671
0.32,100.0,34087400
1.61,96.0,34092239
2.09,87.0,34093549
3.39,96.0,34097339
1.0,100.0,34118135
0.76,92.0,34118405
3.08,99.0,34120816
0.18,100.0,34123156
0.16,60.0,34125621
0.8,100.0,34127900
0.88,100.0,34127928
1.63,100.0,34129010
0.48,93.0,34129571
0.19,100.0,34144769
4.53,83.0,34155649
0.61,100.0,34171989
0.46,80.0,34178005
0.43,100.0,34179551
0.26,100.0,34180111
1.16,95.0,34180218
1.21,77.0,34180221
1.29,100.0,34181981
0.15,100.0,34200885
0.26,60.0,34203714
0.58,100.0,34205792
5.97,85.0,34208181
0.53,90.0,34209228
0.25,100.0,34223791
1.0,100.0,34227689
3.02,98.0,34228117
0.59,100.0,34228309
0.78,92.0,34234091
1.24,97.0,34246050
4.56,99.0,34247471
0.26,100.0,34251904
1.79,97.0,34253243
0.81,100.0,34287664
3.22,100.0,34287875
0.39,80.0,34289989
1.53,98.0,34306965
1.03,100.0,34313204
0.34,100.0,34343963
4.7,97.0,34345807
0.24,100.0,34361868
4.64,95.0,34372749
1.18,100.0,34383907
3.25,95.0,34394047
0.58,100.0,34412659
0.63,100.0,34416403
0.26,100.0,34417651
0.42,90.0,34417750
0.34,90.0,34417861
0.8,100.0,34423592
0.73,90.0,34424480
0.26,100.0,34446936
0.28,80.0,34447005
0.57,100.0,34450438
0.19,100.0,34468735
6.2,95.0,34470646
6.18,99.0,34477166
3.8,100.0,34479889
6.89,100.0,34514224
3.71,98.0,34517652
0.18,80.0,34533200
0.41,80.0,34543342
0.26,100.0,34543729
0.26,100.0,34543798
1.86,87.0,34571307
0.54,80.0,34571357
1.52,95.0,34571406
2.94,90.0,34575298
2.97,88.0,34575673
4.01,100.0,34601638
0.97,92.0,34602830
4.39,97.0,34606745
4.8,96.0,34607614
4.05,100.0,34620219
0.27,100.0,34624749
0.6,100.0,34626588
2.95,99.0,34629201
2.53,92.0,34642889
0.51,100.0,34644631
4.77,99.0,34646493
4.52,99.0,34656053
1.3,100.0,34656516
0.44,80.0,34675926
0.16,60.0,34676653
2.78,99.0,34683132
9.85,99.0,34684071
6.32,100.0,34688624
4.52,98.0,34693459
3.87,100.0,34697298
0.48,100.0,34709052
0.3,100.0,34714583
3.23,99.0,34723923
4.53,99.0,34750018
1.98,95.0,34751463
6.72,100.0,34756884
2.31,100.0,34781352
4.81,96.0,34785227
0.54,93.0,34785290
0.45,100.0,34789865
0.92,100.0,34791979
2.82,91.0,34836860
3.56,98.0,34854887
3.47,94.0,34856831
0.43,100.0,34865780
4.7,96.0,34866364
5.49,96.0,34867880
4.84,93.0,34868915
6.27,99.0,34901719
0.24,100.0,34902361
2.55,100.0,34903588
4.19,97.0,34906463
0.31,100.0,34923571
0.39,100.0,34923698
0.79,100.0,34931166
0.39,100.0,34931183
7.1,100.0,34932707
6.29,98.0,34937940
6.98,99.0,34946905
0.37,90.0,34977530
0.28,100.0,34978114
1.06,100.0,34979203
0.37,100.0,34981775
1.02,97.0,35009359
0.16,100.0,35042200
0.51,93.0,35044888
1.79,93.0,35058339
2.37,97.0,35082335
2.11,100.0,35085928
1.78,93.0,35086181
1.89,98.0,35091842
2.84,98.0,35091972
1.17,100.0,35092431
1.3,90.0,35093206
2.9,94.0,35125616
5.27,98.0,35126491
1.31,100.0,35132748
1.55,100.0,35133338
0.81,100.0,35160958
0.6,100.0,35167871
0.87,100.0,35194508
5.43,100.0,35195369
1.05,100.0,35195793
0.78,100.0,35224081
0.27,60.0,35232457
2.05,100.0,35238492
1.54,100.0,35254451
1.2,100.0,35254514
1.0,80.0,35257934
8.18,99.0,35263886
0.29,60.0,35264079
0.24,40.0,35264180
0.26,80.0,35264270
0.31,80.0,35264386
0.19,80.0,35283778
3.46,99.0,35285492
4.86,90.0,35286195
3.02,97.0,35291911
4.94,100.0,35294298
0.93,100.0,35308634
4.55,96.0,35312287
0.57,100.0,35314471
5.82,100.0,35340000
0.42,100.0,35342756
3.09,97.0,35343196
0.84,100.0,35346074
0.37,100.0,35347062
0.2,100.0,35351379
0.46,100.0,35355371
0.63,100.0,35358504
0.48,90.0,35376420
0.61,93.0,35377995
1.16,97.0,35378273
1.47,98.0,35378291
4.21,98.0,35387067
3.35,96.0,35389707
0.47,80.0,35429022
1.95,100.0,35429693
1.17,100.0,35446595
3.42,100.0,35447067
7.27,100.0,35466895
8.81,98.0,35472694
2.95,80.0,35493661
3.0,100.0,35494419
1.2,93.0,35496627
5.58,99.0,35512958
0.45,100.0,35514635
6.9,99.0,35516989
5.66,99.0,35517015
0.94,100.0,35518741
1.51,100.0,35524367
0.24,100.0,35543186
0.95,100.0,35548494
0.74,90.0,35610787
0.3,80.0,35612808
0.45,90.0,35615829
0.55,80.0,35618208
4.31,84.0,35623604
0.32,100.0,35634903
13.36,87.0,35642179
1.47,60.0,35642877
0.55,90.0,35643928
0.24,100.0,35644591
4.85,100.0,35646279
0.45,100.0,35649475
0.21,100.0,35651959
0.29,100.0,35652385
0.21,100.0,35653985
0.98,80.0,35655138
0.26,60.0,35655221
3.56,98.0,35674827
2.38,98.0,35686836
0.96,92.0,35691437
3.81,96.0,35710003
2.33,98.0,35710065
0.24,100.0,35713580
1.84,98.0,35719221
0.45,100.0,35719561
0.75,100.0,35734767
2.03,98.0,35738807
4.05,97.0,35770427
0.24,100.0,35772054
0.51,100.0,35772427
6.29,100.0,35773104
8.49,98.0,35773458
1.0,100.0,35773749
2.12,100.0,35806612
7.19,95.0,35809668
0.35,100.0,35826414
1.0,100.0,35831737
3.19,93.0,35831888
0.39,100.0,35831992
0.31,100.0,35832211
4.39,97.0,35840351
4.06,98.0,35840489
0.29,100.0,35840538
0.76,90.0,35843505
3.24,79.0,35845417
4.49,99.0,35848747
8.74,96.0,35874111
2.17,100.0,35874925
1.18,100.0,35878510
4.11,100.0,35885886
0.93,85.0,35910410
3.45,98.0,35911250
0.47,100.0,35916856
0.31,100.0,35917180
6.11,94.0,35917405
2.04,89.0,35918450
0.64,100.0,35938695
0.59,20.0,35939097
0.69,67.0,35944209
2.62,100.0,35944237
0.95,100.0,35945149
1.59,100.0,35945227
5.83,91.0,35946193
3.24,99.0,36001435
1.0,100.0,36004708
4.05,84.0,36005275
3.04,97.0,36007807
9.23,98.0,36029332
0.97,100.0,36030775
0.45,100.0,36036453
0.27,100.0,36036473
0.61,100.0,36041860
0.71,100.0,36054521
0.68,100.0,36065422
4.71,98.0,36078299
4.23,99.0,36079270
0.4,100.0,36081917
2.81,95.0,36082731
0.2,100.0,36114132
1.0,100.0,36115280
0.39,100.0,36116529
0.48,100.0,36116560
6.57,99.0,36118946
1.96,91.0,36139589
1.13,100.0,36140148
1.4,88.0,36140875
4.25,100.0,36145208
1.11,100.0,36145715
4.37,96.0,36157346
2.39,100.0,36177146
2.32,100.0,36177982
4.14,100.0,36179298
0.53,100.0,36184844
4.62,80.0,36203342
0.43,100.0,36204474
7.87,97.0,36205230
1.29,100.0,36211035
1.73,100.0,36237384
0.94,100.0,36271304
5.68,96.0,36276809
0.51,100.0,36280429
2.26,95.0,36315852
2.37,98.0,36318212
6.59,99.0,36320034
1.73,97.0,36324523
0.51,100.0,36353842
0.22,60.0,36386261
2.79,95.0,36388791
0.95,87.0,36393006
2.02,83.0,36393250
0.23,100.0,36407360
0.59,100.0,36420256
0.37,100.0,36421517
0.34,100.0,36422989
0.42,100.0,36424858
2.07,97.0,36447351
2.36,96.0,36448103
4.78,100.0,36451745
1.28,100.0,36456649
1.0,100.0,36481975
0.93,100.0,36489116
1.97,95.0,36491460
8.33,100.0,36519291
1.58,84.0,36521693
0.48,100.0,36524556
0.7,80.0,36524618
1.0,100.0,36532979
1.0,100.0,36556453
1.0,100.0,36560687
3.1,93.0,36563471
0.92,100.0,36565301
1.52,100.0,36599786
3.75,97.0,36601074
1.03,100.0,36603528
0.55,100.0,36635428
0.28,100.0,36638413
0.31,80.0,36638830
1.0,100.0,36668286
0.24,100.0,36670177
3.94,97.0,36675265
3.0,100.0,36676914
3.28,99.0,36679939
1.53,100.0,36683638
1.59,89.0,36700536
1.08,92.0,36703566
3.66,95.0,36758738
1.0,100.0,36778591
1.46,100.0,36782619
1.56,95.0,36793605
6.35,99.0,36804819
2.19,100.0,36810369
1.91,100.0,36813449
0.5,80.0,36824232
0.39,100.0,36844711
1.0,100.0,36906544
1.32,96.0,36923382
5.69,88.0,36928741
6.54,90.0,36928742
2.54,100.0,36942634
0.26,100.0,36944925
4.12,100.0,36945601
0.34,60.0,36974763
0.81,100.0,36974960
0.73,100.0,36975617
1.0,100.0,36977648
3.08,100.0,37007856
1.0,100.0,37048608
2.5,100.0,37049589
1.0,100.0,37061732
0.47,100.0,37093943
0.36,100.0,37119006
2.43,98.0,37119683
2.0,100.0,37155033
4.0,100.0,37156484
2.14,100.0,37180404
0.3,100.0,37180796
3.97,99.0,37183606
1.0,80.0,37218803
0.58,100.0,37219622
1.1,100.0,37220516
0.73,100.0,37220787
4.0,96.0,37255527
0.71,100.0,37292501
0.31,100.0,37298929
5.75,90.0,37306363
3.0,100.0,37330195
5.5,100.0,37330492
5.04,96.0,37337295
3.91,95.0,37353923
4.7,93.0,37355102
1.95,100.0,37356246
3.1,100.0,37365546
2.78,100.0,37376500
1.0,100.0,37390486
1.03,90.0,37396539
1.98,94.0,37398706
10.12,99.0,37427876
0.34,100.0,37457424
4.08,97.0,37468410
3.13,98.0,37494196
0.34,100.0,37495611
1.0,100.0,37524100
3.1,93.0,37524923
1.0,80.0,37526031
1.0,100.0,37526279
1.0,100.0,37529706
1.0,100.0,37530012
8.81,98.0,37530698
3.91,96.0,37537162
3.61,98.0,37538105
4.04,94.0,37538145
5.74,97.0,37541997
9.69,100.0,37552176
2.0,100.0,37557184
1.0,100.0,37567624
2.57,93.0,37572680
0.86,100.0,37574993
0.7,60.0,37593970
1.58,100.0,37604044
6.0,99.0,37604966
4.76,91.0,37624397
0.96,100.0,37631315
1.43,100.0,37643092
1.52,100.0,37643165
0.45,100.0,37655682
1.0,100.0,37660315
0.39,100.0,37663203
2.0,100.0,37682554
7.92,98.0,37684875
0.34,100.0,37686023
2.5,100.0,37686196
3.26,96.0,37686665
1.0,80.0,37686716
4.65,96.0,37691208
0.38,100.0,37691579
1.67,87.0,37713178
5.77,97.0,37713870
3.3,97.0,37718230
1.0,100.0,37719665
5.05,84.0,37720305
4.72,72.0,37720513
4.0,87.0,37720648
3.9,85.0,37720938
6.61,83.0,37721016
6.0,100.0,37747950
4.11,92.0,37748833
1.0,100.0,37783256
3.07,100.0,37803147
3.0,80.0,37808720
1.14,100.0,37808908
6.06,82.0,37810980
4.34,83.0,37812035
0.51,100.0,37814244
5.33,96.0,37818851
1.53,92.0,37831419
2.86,100.0,37831558
2.22,100.0,37831938
2.73,95.0,37859160
5.05,100.0,37860137
2.05,100.0,37860231
0.48,100.0,37860629
5.81,86.0,37861286
8.62,99.0,37864340
2.06,80.0,37867895
0.87,100.0,37881130
2.31,100.0,37881402
0.46,100.0,37883662
3.3,96.0,37884138
3.13,86.0,37884380
4.29,100.0,37886014
3.38,96.0,37887010
4.0,100.0,37904794
2.17,96.0,37908588
6.35,99.0,37913196
1.53,100.0,37933277
0.95,100.0,37933847
5.06,96.0,37938371
0.91,100.0,37946020
1.0,100.0,37949720
0.46,100.0,37965290
5.16,80.0,37971611
6.07,74.0,37971722
2.56,100.0,37972197
1.96,80.0,37973490
5.22,100.0,37978128
2.65,89.0,37979788
0.33,80.0,37994895
4.15,100.0,38012425
0.36,100.0,38025800
1.2,100.0,38026321
6.33,77.0,38028792
10.76,100.0,38029743
9.56,98.0,38030016
1.03,100.0,38047237
0.44,80.0,38051944
1.0,100.0,38061693
3.96,95.0,38095194
2.0,100.0,38100637
5.52,76.0,38107361
1.0,100.0,38127804
4.35,96.0,38129278
2.17,100.0,38129977
4.78,100.0,38152019
3.33,100.0,38156455
2.93,95.0,38158914
4.36,100.0,38167638
5.38,100.0,38213383
0.86,100.0,38214311
0.73,100.0,38215107
1.13,100.0,38219317
4.07,98.0,38220055
2.69,94.0,38266030
6.2,98.0,38287564
0.38,100.0,38305157
1.88,100.0,38317894
3.75,100.0,38320462
0.75,100.0,38324195
5.14,98.0,38325176
4.62,87.0,38327380
0.59,60.0,38329898
2.0,100.0,38333196
1.0,100.0,38346769
1.0,100.0,38359440
0.88,100.0,38363453
0.94,100.0,38364752
7.42,88.0,38381478
0.41,20.0,38383906
2.0,96.0,38384398
2.76,100.0,38406252
2.11,100.0,38416451
4.68,90.0,38420941
2.03,100.0,38430549
0.65,100.0,38431650
6.0,100.0,38438823
8.03,93.0,38451552
1.0,100.0,38452578
1.15,100.0,38462395
2.53,89.0,38465742
4.81,89.0,38473075
0.83,100.0,38484901
6.14,85.0,38486895
0.63,100.0,38496745
3.41,88.0,38516955
3.13,100.0,38517603
2.0,100.0,38519017
4.09,93.0,38523419
0.59,60.0,38526194
4.69,96.0,38549454
3.28,89.0,38554609
3.26,56.0,38554706
4.84,88.0,38554836
6.43,96.0,38556299
0.64,100.0,38557230
5.0,95.0,38574990
2.28,97.0,38579914
5.34,98.0,38580725
4.4,98.0,38581242
3.38,93.0,38581569
5.32,100.0,38584753
7.3,100.0,38586329
3.04,98.0,38586865
3.64,88.0,38586866
6.72,99.0,38598210
3.85,100.0,38620015
1.0,100.0,38620020
1.64,100.0,38621753
1.13,100.0,38624328
8.68,100.0,38628412
3.6,98.0,38630128
3.8,98.0,38637498
1.0,100.0,38642777
10.0,97.0,38645193
4.65,98.0,38666051
1.0,100.0,38667612
8.91,98.0,38672882
1.0,100.0,38675099
2.69,93.0,38675661
1.0,100.0,38699317
3.65,67.0,38702397
3.53,100.0,38703237
2.0,100.0,38704573
1.0,100.0,38705769
1.3,100.0,38726789
1.0,100.0,38731565
2.21,92.0,38735463
2.0,100.0,38759520
3.66,100.0,38782076
4.92,100.0,38794038
2.88,94.0,38795847
5.0,100.0,38798041
1.0,80.0,38799959
5.75,94.0,38804506
6.16,96.0,38815628
2.88,100.0,38819934
1.67,100.0,38822604
1.76,100.0,38827458
4.91,100.0,38850031
5.85,100.0,38854631
5.4,100.0,38880830
1.0,100.0,38884411
3.57,96.0,38902474
0.45,100.0,38915404
4.67,97.0,38930864
5.14,90.0,38939140
3.0,100.0,38955191
6.0,98.0,38961739
4.03,98.0,38977592
0.9,70.0,38979741
5.08,96.0,38979868
7.5,99.0,38984642
2.83,100.0,38985258
3.66,100.0,39022371
0.86,100.0,39029808
2.0,100.0,39030612
1.0,100.0,39036633
14.46,99.0,39059847
1.0,80.0,39077547
3.91,90.0,39086465
3.08,100.0,39106572
3.53,90.0,39108917
6.0,97.0,39132725
0.75,100.0,39133017
1.0,100.0,39150663
1.5,100.0,39168294
1.7,93.0,39225180
1.0,40.0,39229487
2.79,100.0,39248204
4.04,97.0,39253135
1.0,100.0,39275317
6.75,96.0,39279113
4.88,100.0,39298655
2.57,100.0,39318212
1.0,100.0,39318438
1.36,100.0,39335839
1.82,100.0,39335903
5.58,98.0,39337552
1.0,100.0,39340543
2.0,100.0,39343373
2.0,100.0,39344682
3.95,100.0,39398345
1.0,100.0,39410017
4.09,96.0,39413362
1.87,100.0,39422632
2.0,90.0,39423252
3.0,100.0,39424458
2.0,100.0,39424579
1.0,60.0,39462898
4.0,90.0,39465652
2.0,100.0,39468574
2.0,100.0,39471532
1.0,100.0,39487901
4.0,100.0,39488743
1.0,100.0,39500883
4.29,100.0,39501384
4.55,100.0,39501766
5.0,100.0,39502886
2.0,100.0,39504368
0.81,100.0,39533902
3.0,93.0,39538536
2.0,100.0,39539309
1.0,100.0,39557732
1.0,100.0,39557863
3.24,100.0,39563720
3.95,100.0,39564822
1.0,100.0,39565594
4.0,100.0,39590879
3.0,100.0,39590881
3.75,100.0,39592863
4.0,100.0,39607026
1.0,100.0,39609551
6.0,87.0,39611927
1.0,100.0,39623442
4.0,90.0,39630149
3.0,87.0,39632322
4.29,96.0,39632562
1.67,100.0,39652916
1.0,100.0,39653265
1.71,100.0,39654300
1.0,100.0,39698501
1.0,80.0,39700867
1.0,100.0,39701363
3.0,100.0,39702316
4.17,100.0,39703986
5.14,87.0,39704725
6.0,97.0,39724134
0.88,100.0,39727113
5.0,92.0,39727955
2.0,100.0,39729672
2.0,100.0,39734262
1.0,100.0,39734802
1.0,100.0,39753773
4.0,100.0,39772640
7.0,97.0,39773063
1.0,100.0,39835235
5.0,96.0,39843449
1.0,100.0,39870669
3.0,100.0,39875067
2.0,100.0,39875180
1.0,100.0,39896249
1.0,100.0,39922039
1.0,100.0,39943137
1.0,60.0,39945766
5.0,100.0,39952962
1.0,100.0,39964120
4.0,95.0,39969068
5.0,100.0,39969765
1.0,100.0,39975657
2.0,90.0,39987814
5.0,88.0,40013857
1.0,100.0,40013970
1.0,100.0,40015534
2.0,100.0,40015561
2.0,100.0,40042488
1.0,100.0,40059665
4.0,95.0,40066910
1.0,100.0,40067364
3.0,93.0,40086523
2.0,100.0,40089644
1.0,100.0,40092032
1.0,100.0,40110511
2.0,100.0,40110982
3.0,100.0,40111278
3.0,100.0,40112442
3.0,100.0,40112457
3.0,100.0,40112466
1.0,100.0,40112888
1.0,100.0,40115216
1.0,100.0,40118113
1.0,80.0,40140173
2.0,100.0,40157599
1.0,100.0,40240210
2.0,100.0,40268500
1.0,100.0,40473258
