price,guests_included,review_scores_rating,id
$225.00,1,100.0,21165478
$319.00,1,97.0,21170799
$115.00,1,100.0,21177034
$752.00,1,100.0,21185602
$490.00,1,98.0,21186680
$149.00,2,98.0,21187925
$149.00,1,98.0,21189031
$1451.00,2,100.0,21190709
$78.00,1,97.0,21191232
$48.00,1,90.0,21191422
$250.00,1,99.0,21191909
$124.00,1,100.0,21192418
$220.00,1,100.0,21202330
$118.00,4,98.0,21203146
$180.00,6,90.0,21204243
$75.00,1,98.0,21217809
$81.00,1,93.0,21218347
$80.00,2,98.0,21219237
$60.00,2,95.0,21220773
$89.00,1,80.0,21231393
$80.00,2,98.0,21231615
$78.00,1,80.0,21232003
$2450.00,1,100.0,21233359
$100.00,1,99.0,21233544
$110.00,1,96.0,21242955
$79.00,1,97.0,21252479
$52.00,1,100.0,21253864
$99.00,1,100.0,21264703
$179.00,1,100.0,21267987
$53.00,1,100.0,21276107
$400.00,1,100.0,21279801
$898.00,1,99.0,21280829
$400.00,1,100.0,21281754
$100.00,1,93.0,21281846
$74.00,1,98.0,21282133
$225.00,2,97.0,21282635
$100.00,1,92.0,21291124
$80.00,1,95.0,21291714
$140.00,1,100.0,21292656
$200.00,4,100.0,21292744
$185.00,1,98.0,21294317
$88.00,1,99.0,21295261
$500.00,1,100.0,21297037
$250.00,1,100.0,21298312
$69.00,1,97.0,21298993
$170.00,2,100.0,21306276
$125.00,2,98.0,21307662
$229.00,1,95.0,21309142
$140.00,1,100.0,21310005
$250.00,4,98.0,21312569
$120.00,1,100.0,21313432
$150.00,1,100.0,21313591
$150.00,1,98.0,21322334
$139.00,1,99.0,21327347
$154.00,2,96.0,21327857
$150.00,1,99.0,21327908
$600.00,5,100.0,21345382
$305.00,4,100.0,21348008
$300.00,6,100.0,21356103
$220.00,1,100.0,21356783
$180.00,1,98.0,21370662
$20.00,1,100.0,21371744
$150.00,2,100.0,21377089
$232.00,1,100.0,21377843
$150.00,1,99.0,21378928
$100.00,2,100.0,21382398
$159.00,1,100.0,21382657
$59.00,1,97.0,21385697
$12.00,1,97.0,21389519
$69.00,1,89.0,21396964
$150.00,1,97.0,21397422
$150.00,1,95.0,21397854
$123.00,1,100.0,21398361
$475.00,1,98.0,21398528
$199.00,1,100.0,21399171
$80.00,1,90.0,21413104
$160.00,2,98.0,21425660
$175.00,2,96.0,21440528
$90.00,1,100.0,21448156
$100.00,1,92.0,21449226
$400.00,1,100.0,21457958
$300.00,4,96.0,21458837
$140.00,1,99.0,21459964
$79.00,1,98.0,21461483
$185.00,1,100.0,21464833
$150.00,2,100.0,21472950
$86.00,1,73.0,21475672
$350.00,3,99.0,21476067
$400.00,5,98.0,21478651
$175.00,2,99.0,21484566
$475.00,1,100.0,21485825
$90.00,2,93.0,21486593
$158.00,2,20.0,21488120
$95.00,1,95.0,21489166
$95.00,1,80.0,21490551
$117.00,1,100.0,21502035
$185.00,1,96.0,21526852
$150.00,1,98.0,21529297
$95.00,1,98.0,21530578
$250.00,1,97.0,21539315
$275.00,1,100.0,21547967
$150.00,1,95.0,21550910
$225.00,1,100.0,21552181
$295.00,1,100.0,21553107
$50.00,1,95.0,21555212
$105.00,1,97.0,21558062
$447.00,8,100.0,21561809
$140.00,1,97.0,21578559
$140.00,1,94.0,21579309
$152.00,1,100.0,21581684
$127.00,1,98.0,21581753
$140.00,1,96.0,21583195
$148.00,2,95.0,21584555
$250.00,4,98.0,21588941
$50.00,1,95.0,21591469
$58.00,1,100.0,21592081
$180.00,4,96.0,21594483
$110.00,1,96.0,21596397
$78.00,1,97.0,21597324
$73.00,1,100.0,21597747
$200.00,1,99.0,21612268
$130.00,2,98.0,21612906
$380.00,4,97.0,21619241
$399.00,2,96.0,21620847
$110.00,1,97.0,21623314
$83.00,1,60.0,21623317
$120.00,1,98.0,21625713
$150.00,2,100.0,21629749
$60.00,2,93.0,21632344
$100.00,1,87.0,21632686
$100.00,1,95.0,21634930
$72.00,1,100.0,21635395
$400.00,1,97.0,21636740
$115.00,1,97.0,21644424
$249.00,1,97.0,21645603
$300.00,1,100.0,21646993
$219.00,6,98.0,21648122
$750.00,8,98.0,21648377
$399.00,1,99.0,21648525
$111.00,4,70.0,21648684
$150.00,1,100.0,21648804
$135.00,2,97.0,21650740
$44.00,1,85.0,21665665
$150.00,4,95.0,21674820
$150.00,2,98.0,21679018
$1000.00,1,100.0,21679288
$99.00,1,99.0,21681278
$79.00,1,80.0,21682128
$280.00,1,100.0,21684684
$69.00,1,93.0,21693492
$225.00,2,99.0,21694548
$100.00,1,100.0,21694775
$349.00,1,91.0,21699731
$1600.00,16,98.0,21710124
$80.00,3,93.0,21727562
$76.00,1,80.0,21728615
$65.00,1,88.0,21729398
$50.00,1,90.0,21730409
$65.00,1,88.0,21730505
$70.00,1,91.0,21730649
$150.00,2,75.0,21731528
$124.00,1,95.0,21735431
$70.00,1,80.0,21735502
$232.00,1,100.0,21737296
$81.00,1,80.0,21739662
$84.00,1,100.0,21739935
$100.00,1,98.0,21745759
$100.00,1,99.0,21745893
$110.00,1,85.0,21763555
$249.00,2,99.0,21766603
$100.00,1,98.0,21766847
$55.00,1,90.0,21773131
$245.00,1,100.0,21783775
$252.00,1,100.0,21783949
$130.00,1,70.0,21784407
$111.00,1,98.0,21785138
$133.00,1,91.0,21785328
$76.00,1,93.0,21786174
$70.00,1,100.0,21786546
$99.00,1,94.0,21790140
$99.00,1,94.0,21790309
$55.00,1,100.0,21796486
$200.00,2,99.0,21799501
$200.00,2,100.0,21799941
$81.00,1,100.0,21804276
$95.00,2,93.0,21812815
$130.00,3,94.0,21813189
$100.00,2,100.0,21817055
$167.00,2,100.0,21827805
$175.00,2,94.0,21836601
$125.00,2,92.0,21837830
$120.00,2,99.0,21847778
$69.00,2,98.0,21862244
$75.00,1,97.0,21863110
$99.00,1,100.0,21866860
$200.00,1,100.0,21868817
$245.00,1,100.0,21878322
$89.00,1,100.0,21880287
$320.00,1,95.0,21880724
$290.00,6,100.0,21885572
$105.00,2,100.0,21897971
$210.00,1,96.0,21909473
$350.00,1,100.0,21909816
$200.00,2,100.0,21911065
$210.00,1,99.0,21919621
$199.00,1,97.0,21923195
$61.00,1,100.0,21924375
$55.00,1,100.0,21928146
$80.00,2,99.0,21928413
$250.00,2,99.0,21935870
$179.00,4,98.0,21964157
$175.00,1,99.0,21966135
$150.00,2,93.0,21966629
$79.00,1,94.0,21974808
$500.00,1,98.0,21975025
$301.00,6,99.0,21979517
$167.00,1,80.0,21981639
$85.00,1,97.0,21985129
$110.00,1,95.0,21997273
$400.00,7,94.0,21999656
$90.00,1,70.0,22001836
$65.00,1,88.0,22002809
$595.00,4,98.0,22003066
$229.00,1,99.0,22011446
$300.00,1,100.0,22015376
$160.00,4,96.0,22015435
$95.00,2,97.0,22016476
$115.00,1,70.0,22016717
$140.00,1,100.0,22022641
$90.00,1,80.0,22032808
$350.00,1,100.0,22033453
$275.00,1,100.0,22034753
$81.00,1,80.0,22047367
$79.00,1,60.0,22048292
$479.00,1,73.0,22066724
$80.00,1,80.0,22080836
$89.00,1,95.0,22104228
$88.00,1,93.0,22104756
$120.00,4,95.0,22110217
$176.00,1,95.0,22123424
$350.00,4,98.0,22140977
$350.00,1,98.0,22147017
$174.00,1,100.0,22147765
$190.00,1,90.0,22148198
$133.00,1,100.0,22149270
$200.00,2,87.0,22163431
$110.00,1,100.0,22171639
$160.00,1,94.0,22175258
$180.00,1,100.0,22178186
$200.00,1,100.0,22189205
$80.00,1,99.0,22190418
$750.00,6,100.0,22191252
$160.00,1,100.0,22191539
$350.00,5,100.0,22193833
$499.00,1,100.0,22206596
$229.00,1,99.0,22207774
$229.00,1,100.0,22208070
$229.00,1,98.0,22208187
$115.00,2,98.0,22214202
$95.00,1,98.0,22226218
$315.00,4,97.0,22227463
$102.00,1,98.0,22229654
$95.00,1,100.0,22230201
$118.00,1,100.0,22232165
$200.00,2,99.0,22245431
$160.00,1,40.0,22263518
$90.00,1,100.0,22265031
$305.00,4,97.0,22268114
$449.00,3,98.0,22277743
$225.00,4,100.0,22296755
$199.00,3,85.0,22296862
$144.00,1,100.0,22306054
$100.00,1,99.0,22309220
$50.00,1,96.0,22310307
$432.00,1,100.0,22323114
$145.00,4,95.0,22325200
$68.00,1,96.0,22325337
$349.00,1,99.0,22328157
$242.00,2,99.0,22340219
$80.00,1,80.0,22355943
$90.00,1,78.0,22373160
$450.00,1,100.0,22375226
$270.00,4,99.0,22378055
$295.00,1,100.0,22378695
$125.00,1,95.0,22388111
$100.00,2,100.0,22388131
$155.00,1,100.0,22396454
$100.00,1,95.0,22396902
$115.00,2,95.0,22402266
$95.00,2,95.0,22403752
$90.00,1,88.0,22410367
$100.00,1,60.0,22410401
$135.00,2,96.0,22430481
$100.00,1,100.0,22433252
$50.00,1,97.0,22468462
$179.00,1,97.0,22469468
$74.00,2,99.0,22487945
$85.00,1,99.0,22495406
$151.00,1,100.0,22504534
$143.00,1,99.0,22505200
$90.00,1,98.0,22512581
$69.00,1,92.0,22516793
$80.00,1,97.0,22525784
$285.00,2,97.0,22532009
$85.00,1,80.0,22534933
$230.00,4,93.0,22536998
$99.00,1,100.0,22546291
$100.00,1,100.0,22548614
$87.00,1,100.0,22551985
$295.00,1,100.0,22553944
$195.00,2,98.0,22554459
$1795.00,16,100.0,22555972
$68.00,1,67.0,22557170
$185.00,2,98.0,22563498
$135.00,1,100.0,22565419
$3050.00,1,60.0,22567198
$115.00,4,100.0,22568068
$99.00,1,100.0,22568473
$315.00,1,100.0,22569379
$62.00,1,85.0,22577863
$90.00,1,95.0,22584903
$67.00,2,92.0,22586319
$325.00,1,100.0,22587418
$150.00,1,100.0,22592721
$89.00,1,100.0,22597536
$89.00,1,98.0,22601496
$90.00,1,97.0,22603366
$129.00,1,100.0,22608611
$105.00,1,90.0,22609372
$215.00,3,100.0,22615137
$115.00,2,97.0,22619139
$115.00,1,100.0,22626810
$78.00,1,100.0,22636987
$200.00,4,98.0,22638675
$260.00,1,100.0,22640273
$87.00,1,100.0,22653093
$211.00,1,93.0,22655239
$82.00,1,70.0,22656065
$58.00,1,93.0,22662336
$1000.00,6,96.0,22665446
$130.00,1,80.0,22668601
$130.00,1,100.0,22668931
$130.00,1,90.0,22669291
$142.00,2,100.0,22669703
$140.00,1,100.0,22671524
$249.00,2,93.0,22671938
$87.00,2,85.0,22676805
$79.00,2,98.0,22690547
$88.00,1,20.0,22690820
$56.00,1,91.0,22693162
$53.00,1,94.0,22693303
$53.00,1,91.0,22693396
$87.00,1,100.0,22702846
$99.00,1,80.0,22704895
$175.00,1,99.0,22705767
$235.00,1,93.0,22706387
$699.00,3,95.0,22715454
$130.00,2,98.0,22718099
$109.00,1,87.0,22737945
$80.00,1,100.0,22738026
$110.00,1,100.0,22748621
$350.00,1,80.0,22752011
$300.00,4,96.0,22754156
$325.00,1,96.0,22754295
$120.00,2,95.0,22760692
$499.00,1,99.0,22764131
$100.00,1,100.0,22768632
$249.00,2,100.0,22774093
$184.00,1,100.0,22776071
$80.00,1,100.0,22778447
$89.00,1,100.0,22792806
$165.00,1,70.0,22793232
$125.00,1,100.0,22795431
$110.00,2,100.0,22800066
$150.00,2,99.0,22812395
$275.00,1,99.0,22814781
$50.00,1,65.0,22817022
$150.00,1,100.0,22826843
$395.00,5,99.0,22827448
$55.00,1,86.0,22829352
$125.00,1,90.0,22831677
$140.00,1,99.0,22846194
$75.00,2,93.0,22852845
$325.00,1,100.0,22866082
$445.00,1,100.0,22866228
$399.00,4,100.0,22869439
$110.00,1,100.0,22886185
$800.00,1,100.0,22887918
$240.00,1,100.0,22903941
$86.00,1,100.0,22906854
$87.00,1,100.0,22908548
$240.00,2,95.0,22943630
$156.00,1,93.0,22944965
$250.00,1,100.0,22946806
$90.00,1,98.0,22946959
$100.00,1,100.0,22955166
$74.00,2,98.0,22968438
$350.00,2,97.0,22970151
$58.00,1,91.0,22970266
$575.00,4,100.0,22972614
$500.00,6,100.0,22980508
$150.00,1,100.0,22981152
$800.00,6,98.0,22986895
$52.00,1,88.0,22989582
$100.00,1,100.0,22998690
$213.00,1,90.0,23004482
$76.00,1,80.0,23004848
$100.00,1,93.0,23004935
$200.00,4,100.0,23018782
$169.00,1,93.0,23020140
$91.00,1,80.0,23022998
$75.00,2,97.0,23025299
$119.00,2,99.0,23044309
$112.00,1,98.0,23054267
$65.00,1,80.0,23073700
$900.00,6,100.0,23087617
$225.00,2,97.0,23095049
$130.00,1,97.0,23106047
$135.00,2,96.0,23106655
$69.00,1,98.0,23111807
$175.00,1,98.0,23121061
$151.00,1,100.0,23122715
$71.00,1,96.0,23147212
$98.00,1,99.0,23147806
$180.00,2,99.0,23150717
$65.00,1,100.0,23150862
$369.00,1,95.0,23163677
$750.00,1,100.0,23165203
$55.00,2,92.0,23171836
$100.00,2,98.0,23173614
$235.00,1,98.0,23179561
$245.00,1,100.0,23181448
$102.00,1,80.0,23184048
$144.00,1,97.0,23185870
$66.00,1,100.0,23204343
$185.00,2,95.0,23205030
$120.00,2,96.0,23209264
$79.00,1,100.0,23215410
$125.00,1,98.0,23217998
$66.00,1,100.0,23218751
$110.00,1,100.0,23222043
$75.00,1,99.0,23223838
$200.00,1,98.0,23230950
$400.00,1,100.0,23235919
$79.00,2,97.0,23240184
$150.00,2,95.0,23255383
$122.00,1,100.0,23257392
$85.00,2,89.0,23258326
$79.00,1,80.0,23269859
$79.00,1,80.0,23271377
$79.00,1,70.0,23271459
$79.00,1,87.0,23271549
$79.00,1,70.0,23271623
$79.00,1,100.0,23271702
$79.00,1,80.0,23271772
$79.00,1,93.0,23271975
$156.00,5,90.0,23288262
$79.00,1,80.0,23292785
$79.00,1,93.0,23292883
$79.00,1,80.0,23292919
$79.00,1,60.0,23293005
$79.00,1,88.0,23293057
$79.00,1,87.0,23293099
$79.00,1,80.0,23293404
$240.00,1,90.0,23293773
$180.00,1,100.0,23294064
$159.00,1,99.0,23303083
$79.00,1,91.0,23312390
$79.00,1,87.0,23312525
$79.00,1,85.0,23312644
$79.00,1,87.0,23312824
$79.00,1,80.0,23312854
$79.00,1,80.0,23312910
$79.00,1,90.0,23313045
$79.00,1,90.0,23313157
$79.00,1,100.0,23313200
$79.00,1,87.0,23313242
$90.00,2,86.0,23313532
$82.00,1,98.0,23314035
$90.00,2,97.0,23314308
$86.00,1,60.0,23326108
$99.00,2,99.0,23326161
$82.00,1,90.0,23326739
$115.00,1,100.0,23340064
$120.00,1,99.0,23340714
$80.00,1,100.0,23343999
$95.00,1,97.0,23352511
$93.00,1,98.0,23353650
$195.00,1,97.0,23353721
$145.00,1,99.0,23354077
$1600.00,1,100.0,23358468
$165.00,2,100.0,23359001
$75.00,1,97.0,23359552
$140.00,1,94.0,23371451
$400.00,4,100.0,23411237
$175.00,4,100.0,23419962
$80.00,1,96.0,23421931
$100.00,1,100.0,23431731
$150.00,2,100.0,23433090
$175.00,4,100.0,23437582
$140.00,1,88.0,23449023
$500.00,1,90.0,23452479
$67.00,1,100.0,23453660
$125.00,1,94.0,23453808
$325.00,1,100.0,23466551
$235.00,1,100.0,23470922
$150.00,1,99.0,23474087
$195.00,1,98.0,23476220
$235.00,4,96.0,23479779
$160.00,1,100.0,23480149
$102.00,1,94.0,23504233
$44.00,1,86.0,23521230
$44.00,1,94.0,23521739
$44.00,1,96.0,23522824
$75.00,1,98.0,23522934
$166.00,1,100.0,23524100
$242.00,1,100.0,23524153
$223.00,1,100.0,23524176
$154.00,1,98.0,23527874
$229.00,1,97.0,23538076
$145.00,1,100.0,23543739
$159.00,1,100.0,23545253
$87.00,1,100.0,23545831
$105.00,1,70.0,23545971
$109.00,1,100.0,23550791
$69.00,1,86.0,23551086
$69.00,1,82.0,23551138
$69.00,1,85.0,23551287
$69.00,1,87.0,23551835
$155.00,2,99.0,23567834
$125.00,2,99.0,23568246
$280.00,2,100.0,23581750
$500.00,4,98.0,23583038
$75.00,3,93.0,23583822
$63.00,2,91.0,23584006
$290.00,1,94.0,23598670
$60.00,1,95.0,23599466
$75.00,1,100.0,23611401
$75.00,1,80.0,23611950
$175.00,1,94.0,23613300
$50.00,1,90.0,23615779
$75.00,1,80.0,23629793
$75.00,1,84.0,23630055
$75.00,1,99.0,23632116
$75.00,1,90.0,23634434
$75.00,1,100.0,23634564
$75.00,1,100.0,23634597
$75.00,1,70.0,23634727
$75.00,1,100.0,23634783
$300.00,1,100.0,23667434
$70.00,1,100.0,23669671
$200.00,2,98.0,23671363
$90.00,1,98.0,23672181
$199.00,1,99.0,23681212
$299.00,4,100.0,23681672
$250.00,6,100.0,23684260
$171.00,1,100.0,23684272
$199.00,1,98.0,23684463
$199.00,1,98.0,23684875
$179.00,1,98.0,23685499
$195.00,1,99.0,23685560
$199.00,1,97.0,23686129
$169.00,1,95.0,23686364
$110.00,1,84.0,23698833
$177.00,1,98.0,23699151
$459.00,5,98.0,23700802
$109.00,1,90.0,23705765
$300.00,1,100.0,23711723
$175.00,2,95.0,23711998
$170.00,2,98.0,23712427
$395.00,1,100.0,23714398
$150.00,2,98.0,23732691
$123.00,1,97.0,23733494
$199.00,1,100.0,23746795
$65.00,1,100.0,23749660
$699.00,2,98.0,23751274
$175.00,2,98.0,23753462
$100.00,1,100.0,23761546
$899.00,2,97.0,23763871
$899.00,2,100.0,23773339
$127.00,1,100.0,23788672
$90.00,1,80.0,23789066
$65.00,1,100.0,23794879
$59.00,1,100.0,23803703
$480.00,2,100.0,23804136
$1600.00,6,100.0,23805445
$80.00,1,99.0,23805904
$65.00,1,97.0,23813739
$600.00,1,98.0,23821738
$80.00,1,94.0,23825920
$225.00,1,99.0,23827071
$80.00,1,80.0,23827577
$105.00,1,96.0,23830079
$165.00,2,100.0,23839071
$199.00,1,100.0,23854289
$380.00,4,99.0,23860006
$159.00,2,99.0,23860519
$250.00,4,94.0,23861410
$100.00,1,100.0,23874986
$225.00,1,99.0,23881290
$549.00,6,100.0,23882274
$49.00,1,98.0,23883511
$140.00,2,99.0,23883643
$350.00,1,100.0,23884196
$171.00,1,97.0,23884346
$350.00,1,88.0,23897639
$89.00,1,91.0,23900160
$299.00,2,95.0,23905627
$100.00,2,97.0,23907104
$115.00,2,99.0,23914311
$350.00,4,100.0,23922318
$120.00,2,95.0,23922573
$86.00,1,90.0,23922787
$79.00,1,100.0,23924310
$200.00,1,100.0,23924946
$158.00,1,93.0,23941748
$171.00,1,93.0,23941849
$80.00,1,100.0,23942828
$130.00,1,98.0,23946104
$215.00,1,100.0,23960056
$155.00,1,100.0,23960897
$80.00,1,60.0,23963479
$400.00,4,100.0,23963992
$200.00,4,98.0,23964717
$179.00,4,99.0,23973022
$650.00,4,98.0,23973946
$275.00,1,88.0,23979505
$275.00,1,89.0,23979532
$300.00,2,96.0,23990789
$98.00,1,98.0,23993894
$249.00,1,100.0,24000329
$70.00,1,91.0,24000340
$250.00,4,89.0,24013191
$95.00,1,99.0,24013866
$109.00,1,99.0,24021724
$180.00,2,95.0,24022017
$90.00,1,97.0,24034368
$125.00,1,99.0,24036000
$555.00,1,97.0,24041601
$179.00,3,97.0,24043373
$150.00,2,100.0,24043927
$200.00,2,97.0,24045402
$175.00,2,98.0,24063893
$95.00,1,97.0,24065926
$325.00,5,97.0,24066728
$150.00,1,98.0,24066861
$260.00,6,100.0,24080862
$375.00,4,98.0,24082014
$325.00,3,98.0,24083593
$189.00,1,98.0,24084497
$80.00,1,100.0,24086446
$90.00,2,97.0,24087763
$165.00,1,98.0,24099463
$905.00,6,98.0,24099520
$387.00,1,100.0,24104997
$450.00,6,100.0,24116174
$250.00,1,100.0,24120177
$125.00,1,99.0,24129914
$39.00,1,99.0,24137129
$139.00,2,100.0,24149977
$100.00,1,100.0,24159308
$450.00,6,100.0,24162068
$125.00,1,100.0,24162999
$100.00,1,100.0,24163232
$280.00,4,97.0,24163891
$425.00,1,96.0,24177590
$250.00,1,100.0,24181120
$175.00,1,100.0,24182769
$170.00,1,100.0,24182972
$107.00,1,60.0,24183155
$171.00,1,80.0,24183949
$50.00,1,97.0,24224031
$150.00,2,100.0,24227956
$420.00,1,100.0,24230206
$200.00,6,100.0,24233539
$265.00,4,100.0,24247274
$80.00,3,91.0,24274131
$400.00,1,97.0,24285778
$230.00,6,80.0,24304138
$230.00,4,99.0,24309390
$200.00,1,96.0,24329618
$77.00,1,80.0,24334963
$265.00,1,98.0,24337398
$300.00,1,98.0,24352586
$200.00,1,100.0,24352708
$300.00,1,100.0,24353186
$200.00,1,100.0,24353415
$200.00,1,100.0,24353515
$299.00,1,100.0,24354180
$300.00,1,100.0,24354551
$300.00,1,98.0,24354634
$200.00,1,100.0,24354841
$200.00,1,93.0,24354950
$300.00,1,99.0,24355042
$300.00,1,100.0,24355327
$279.00,1,99.0,24357954
$200.00,3,100.0,24359644
$300.00,1,100.0,24359775
$345.00,4,98.0,24361125
$129.00,1,100.0,24370548
$200.00,2,100.0,24371933
$200.00,6,93.0,24375347
$200.00,1,97.0,24375697
$200.00,1,99.0,24375836
$100.00,1,94.0,24376665
$138.00,2,97.0,24379811
$70.00,1,100.0,24390111
$95.00,1,95.0,24412150
$95.00,1,98.0,24412267
$350.00,4,99.0,24412420
$250.00,1,100.0,24424220
$100.00,2,99.0,24427167
$170.00,2,97.0,24449972
$100.00,1,98.0,24453255
$149.00,1,85.0,24455467
$189.00,4,100.0,24465675
$60.00,1,87.0,24468179
$50.00,1,96.0,24471037
$50.00,1,96.0,24474059
$50.00,1,94.0,24474631
$50.00,1,95.0,24474830
$35.00,1,80.0,24475148
$100.00,1,100.0,24489443
$885.00,1,100.0,24490533
$550.00,3,98.0,24492351
$89.00,1,100.0,24497818
$225.00,4,100.0,24499755
$95.00,1,95.0,24499851
$480.00,10,90.0,24502259
$95.00,2,100.0,24513782
$250.00,6,94.0,24526661
$400.00,1,100.0,24538278
$55.00,1,98.0,24539004
$199.00,1,98.0,24542177
$459.00,9,97.0,24559691
$400.00,1,95.0,24580698
$50.00,1,87.0,24595688
$589.00,6,98.0,24599232
$159.00,1,97.0,24600600
$79.00,1,93.0,24604001
$450.00,6,95.0,24605611
$130.00,2,99.0,24631777
$55.00,1,100.0,24648539
$1400.00,1,98.0,24650875
$200.00,1,100.0,24651340
$100.00,1,100.0,24651682
$135.00,1,100.0,24651782
$100.00,2,97.0,24654041
$105.00,1,100.0,24654933
$279.00,2,95.0,24657937
$300.00,1,98.0,24670819
$181.00,1,100.0,24676976
$139.00,1,100.0,24678216
$155.00,1,100.0,24678255
$140.00,1,100.0,24678282
$138.00,1,100.0,24678347
$132.00,1,100.0,24678400
$132.00,1,70.0,24678436
$100.00,2,99.0,24680396
$88.00,1,87.0,24698383
$150.00,2,100.0,24722081
$69.00,1,96.0,24736036
$120.00,2,99.0,24749696
$169.00,1,97.0,24754392
$150.00,1,99.0,24755998
$600.00,1,98.0,24758727
$450.00,1,100.0,24760981
$90.00,2,91.0,24770687
$85.00,1,89.0,24777563
$234.00,1,98.0,24780006
$145.00,1,100.0,24780339
$300.00,2,100.0,24782264
$300.00,1,99.0,24782542
$389.00,1,100.0,24793296
$174.00,2,100.0,24799389
$350.00,2,99.0,24805491
$350.00,1,100.0,24828324
$655.00,4,80.0,24836253
$140.00,1,100.0,24853005
$256.00,1,100.0,24853898
$225.00,1,93.0,24865936
$225.00,1,100.0,24866739
$69.00,1,96.0,24890095
$160.00,1,97.0,24896879
$125.00,1,100.0,24916302
$800.00,5,100.0,24917420
$250.00,1,98.0,24940351
$80.00,1,90.0,24944867
$142.00,1,100.0,24960380
$142.00,1,100.0,24960542
$965.00,1,100.0,24964591
$160.00,1,99.0,24967604
$78.00,1,100.0,24968783
$300.00,6,100.0,24970612
$62.00,1,80.0,24971366
$45.00,1,100.0,24971376
$85.00,1,20.0,24992845
$66.00,1,100.0,24994117
$59.00,1,40.0,24994118
$140.00,1,100.0,25014588
$80.00,1,60.0,25027248
$78.00,1,80.0,25034848
$180.00,2,99.0,25058405
$300.00,6,96.0,25058782
$150.00,2,96.0,25058920
$141.00,1,80.0,25098756
$164.00,1,97.0,25100083
$239.00,4,95.0,25106995
$1095.00,1,100.0,25107798
$325.00,1,87.0,25109963
$171.00,1,80.0,25137342
$138.00,1,100.0,25137590
$145.00,1,70.0,25139234
$95.00,1,100.0,25167424
$250.00,2,97.0,25171138
$55.00,1,70.0,25189704
$195.00,1,90.0,25209725
$267.00,1,100.0,25210300
$70.00,1,97.0,25213152
$79.00,1,92.0,25229521
$217.00,2,100.0,25234139
$200.00,1,98.0,25237201
$298.00,1,100.0,25260993
$110.00,1,100.0,25265335
$300.00,1,100.0,25279552
$300.00,1,100.0,25281570
$89.00,1,95.0,25291283
$80.00,1,100.0,25298210
$349.00,2,94.0,25318633
$79.00,1,60.0,25323663
$300.00,1,100.0,25324336
$325.00,1,100.0,25324599
$118.00,4,93.0,25354581
$67.00,1,100.0,25355921
$250.00,4,98.0,25356099
$206.00,5,100.0,25356321
$249.00,4,100.0,25356418
$345.00,6,100.0,25356735
$300.00,1,100.0,25367860
$175.00,1,100.0,25368785
$55.00,1,100.0,25368835
$200.00,1,100.0,25380342
$350.00,1,99.0,25402417
$125.00,2,100.0,25402583
$80.00,1,90.0,25405200
$250.00,1,100.0,25407024
$123.00,1,99.0,25419563
$69.00,1,99.0,25432313
$69.00,1,94.0,25432375
$200.00,1,100.0,25432800
$130.00,2,96.0,25434116
$90.00,2,96.0,25434591
$130.00,2,93.0,25443874
$250.00,1,100.0,25447312
$250.00,1,100.0,25447328
$250.00,1,100.0,25447349
$300.00,1,100.0,25449652
$40.00,1,93.0,25459025
$70.00,1,93.0,25459169
$150.00,1,93.0,25480815
$69.00,1,84.0,25485559
$335.00,4,98.0,25511111
$425.00,1,98.0,25511306
$350.00,5,98.0,25518503
$45.00,1,100.0,25545349
$171.00,1,100.0,25547078
$171.00,1,87.0,25547214
$79.00,1,89.0,25547908
$80.00,1,100.0,25554933
$92.00,1,80.0,25584677
$73.00,1,95.0,25592607
$699.00,2,95.0,25621756
$72.00,1,85.0,25634749
$170.00,1,97.0,25679734
$249.00,1,93.0,25679846
$600.00,1,93.0,25724703
$171.00,2,98.0,25728058
$135.00,1,96.0,25730240
$35.00,1,100.0,25741718
$72.00,1,83.0,25749954
$145.00,1,99.0,25776536
$86.00,1,95.0,25779484
$89.00,1,20.0,25780281
$157.00,1,100.0,25786409
$450.00,1,95.0,25798231
$344.00,1,90.0,25801232
$155.00,4,96.0,25808640
$99.00,2,100.0,25814449
$120.00,2,100.0,25815864
$127.00,1,100.0,25841531
$125.00,1,93.0,25841769
$206.00,1,100.0,25842384
$101.00,2,95.0,25842694
$206.00,1,100.0,25842862
$275.00,1,100.0,25843260
$125.00,1,99.0,25843736
$350.00,1,98.0,25845975
$120.00,1,100.0,25864368
$159.00,1,89.0,25866933
$207.00,1,80.0,25868874
$265.00,1,100.0,25869229
$400.00,1,86.0,25869380
$89.00,2,92.0,25869469
$119.00,2,99.0,25870802
$600.00,6,100.0,25871246
$100.00,1,100.0,25907508
$230.00,4,100.0,25912297
$110.00,1,99.0,25915813
$125.00,2,97.0,25919871
$129.00,1,96.0,25921225
$85.00,1,90.0,25921865
$425.00,1,92.0,25944549
$199.00,1,100.0,25945504
$235.00,1,100.0,25948779
$120.00,2,92.0,25950417
$90.00,1,93.0,25952257
$225.00,1,99.0,25975274
$95.00,1,95.0,25976748
$100.00,1,100.0,25983693
$300.00,1,97.0,26004362
$90.00,1,96.0,26008354
$250.00,1,90.0,26012007
$143.00,2,100.0,26027570
$197.00,1,100.0,26029679
$190.00,1,60.0,26032403
$230.00,4,100.0,26033791
$111.00,1,80.0,26035565
$90.00,1,100.0,26040040
$250.00,1,93.0,26053823
$250.00,1,100.0,26053833
$250.00,1,100.0,26053850
