cleaning_fee,review_scores_cleanliness,id
$200.00,9.0,34092239
$200.00,10.0,34093549
$199.00,10.0,34097339
$360.00,10.0,34118135
$100.00,9.0,34118405
$200.00,10.0,34120816
$20.00,6.0,34125621
$79.00,10.0,34127900
$100.00,10.0,34127928
$100.00,10.0,34129010
$100.00,9.0,34129571
$35.00,10.0,34144769
$95.00,10.0,34155649
$360.00,10.0,34171989
$248.00,9.0,34178005
$360.00,10.0,34179551
$20.00,10.0,34180111
$99.00,10.0,34180218
$99.00,8.0,34180221
$273.00,10.0,34200885
$30.00,4.0,34203714
$100.00,10.0,34205792
$30.00,8.0,34208181
$360.00,10.0,34209228
$100.00,10.0,34223791
$55.00,10.0,34227689
$120.00,10.0,34228117
$75.00,10.0,34228309
$150.00,10.0,34234091
$185.00,10.0,34246050
$75.00,10.0,34247471
$300.00,10.0,34251904
$100.00,9.0,34253243
$18.00,10.0,34287875
$150.00,10.0,34289989
$125.00,10.0,34306965
$280.00,10.0,34313204
$150.00,10.0,34343963
$80.00,10.0,34345807
$300.00,10.0,34361868
$75.00,10.0,34372749
$120.00,10.0,34383907
$100.00,9.0,34394047
$100.00,10.0,34412659
$0.00,9.0,34416403
$10.00,10.0,34417651
$100.00,10.0,34423592
$300.00,10.0,34446936
$100.00,10.0,34447005
$95.00,10.0,34450438
$40.00,10.0,34468735
$250.00,9.0,34470646
$50.00,10.0,34477166
$100.00,10.0,34479889
$25.00,10.0,34514224
$75.00,10.0,34517652
$40.00,8.0,34533200
$0.00,8.0,34543342
$20.00,10.0,34543729
$20.00,10.0,34543798
$141.00,9.0,34571307
$148.00,10.0,34571357
$127.00,10.0,34571406
$150.00,10.0,34575298
$100.00,10.0,34575673
$50.00,10.0,34601638
$150.00,10.0,34602830
$49.00,10.0,34606745
$49.00,10.0,34607614
$100.00,10.0,34620219
$150.00,10.0,34626588
$100.00,10.0,34629201
$450.00,9.0,34642889
$100.00,10.0,34644631
$49.00,10.0,34646493
$49.00,10.0,34656053
$90.00,10.0,34656516
$75.00,10.0,34683132
$50.00,10.0,34684071
$60.00,10.0,34688624
$50.00,10.0,34693459
$55.00,10.0,34697298
$25.00,10.0,34709052
$78.00,10.0,34723923
$200.00,10.0,34750018
$70.00,9.0,34751463
$75.00,10.0,34756884
$25.00,10.0,34781352
$75.00,10.0,34785227
$35.00,10.0,34785290
$50.00,10.0,34789865
$220.00,10.0,34791979
$100.00,9.0,34836860
$175.00,10.0,34854887
$70.00,9.0,34856831
$50.00,10.0,34865780
$75.00,10.0,34866364
$50.00,10.0,34867880
$50.00,10.0,34868915
$100.00,10.0,34901719
$25.00,6.0,34902361
$165.00,10.0,34903588
$35.00,9.0,34906463
$0.00,10.0,34923571
$0.00,10.0,34923698
$0.00,10.0,34931166
$0.00,10.0,34931183
$100.00,10.0,34932707
$100.00,10.0,34937940
$25.00,10.0,34946905
$95.00,10.0,34977530
$410.00,10.0,34978114
$50.00,10.0,34979203
$100.00,10.0,34981775
$60.00,10.0,35009359
$250.00,10.0,35044888
$190.00,9.0,35058339
$15.00,9.0,35082335
$15.00,9.0,35085928
$15.00,9.0,35086181
$15.00,9.0,35091842
$15.00,9.0,35091972
$15.00,10.0,35092431
$15.00,9.0,35093206
$140.00,9.0,35125616
$50.00,10.0,35126491
$100.00,10.0,35132748
$250.00,10.0,35133338
$100.00,8.0,35160958
$147.00,10.0,35167871
$200.00,10.0,35194508
$250.00,10.0,35195369
$0.00,10.0,35224081
$150.00,10.0,35232457
$120.00,10.0,35238492
$70.00,10.0,35263886
$100.00,10.0,35285492
$20.00,10.0,35286195
$159.00,10.0,35291911
$30.00,10.0,35294298
$400.00,10.0,35308634
$175.00,10.0,35312287
$50.00,10.0,35314471
$135.00,10.0,35340000
$200.00,10.0,35342756
$145.00,10.0,35343196
$200.00,10.0,35346074
$200.00,6.0,35347062
$200.00,10.0,35351379
$100.00,10.0,35355371
$375.00,10.0,35358504
$15.00,10.0,35376420
$80.00,9.0,35377995
$30.00,9.0,35378273
$85.00,10.0,35378291
$60.00,10.0,35387067
$160.00,10.0,35389707
$100.00,6.0,35429022
$200.00,10.0,35466895
$159.00,10.0,35472694
$0.00,10.0,35493661
$0.00,10.0,35494419
$80.00,10.0,35496627
$65.00,10.0,35512958
$50.00,10.0,35514635
$100.00,10.0,35516989
$50.00,10.0,35517015
$50.00,10.0,35524367
$140.00,10.0,35548494
$160.00,8.0,35610787
$150.00,10.0,35615829
$0.00,7.0,35618208
$50.00,9.0,35623604
$148.00,10.0,35634903
$0.00,9.0,35642179
$0.00,8.0,35642877
$470.00,10.0,35643928
$45.00,10.0,35646279
$125.00,10.0,35649475
$0.00,8.0,35653985
$100.00,8.0,35655221
$50.00,9.0,35674827
$100.00,10.0,35686836
$0.00,10.0,35691437
$50.00,9.0,35710003
$50.00,10.0,35710065
$95.00,10.0,35713580
$95.00,10.0,35719221
$200.00,10.0,35719561
$90.00,10.0,35734767
$75.00,9.0,35738807
$50.00,10.0,35770427
$150.00,10.0,35772054
$150.00,10.0,35772427
$30.00,10.0,35773104
$30.00,10.0,35773458
$150.00,10.0,35773749
$50.00,9.0,35806612
$40.00,10.0,35809668
$148.00,10.0,35826414
$125.00,10.0,35831737
$25.00,9.0,35831888
$65.00,10.0,35831992
$50.00,10.0,35840351
$50.00,10.0,35840489
$100.00,8.0,35840538
$75.00,10.0,35843505
$100.00,9.0,35845417
$95.00,10.0,35848747
$75.00,10.0,35874925
$375.00,10.0,35878510
$150.00,10.0,35885886
$40.00,8.0,35910410
$25.00,10.0,35911250
$0.00,10.0,35917180
$100.00,10.0,35917405
$120.00,9.0,35918450
$120.00,10.0,35938695
$100.00,6.0,35939097
$15.00,9.0,35944209
$75.00,10.0,35944237
$85.00,10.0,35945149
$150.00,10.0,35945227
$100.00,10.0,35946193
$165.00,10.0,36001435
$299.00,10.0,36004708
$30.00,9.0,36005275
$115.00,10.0,36007807
$100.00,10.0,36029332
$100.00,10.0,36041860
$0.00,9.0,36054521
$150.00,8.0,36065422
$25.00,10.0,36078299
$40.00,10.0,36079270
$100.00,10.0,36082731
$80.00,10.0,36114132
$75.00,10.0,36115280
$65.00,10.0,36116529
$40.00,10.0,36118946
$15.00,9.0,36139589
$0.00,10.0,36140148
$15.00,10.0,36140875
$30.00,10.0,36145208
$0.00,10.0,36145715
$40.00,10.0,36157346
$75.00,10.0,36177146
$40.00,10.0,36177982
$30.00,8.0,36203342
$49.00,10.0,36204474
$60.00,10.0,36205230
$150.00,10.0,36211035
$550.00,10.0,36237384
$100.00,10.0,36271304
$60.00,10.0,36276809
$200.00,10.0,36280429
$60.00,10.0,36315852
$160.00,10.0,36318212
$50.00,10.0,36320034
$135.00,9.0,36324523
$190.00,10.0,36353842
$89.00,6.0,36386261
$120.00,10.0,36388791
$89.00,7.0,36393006
$89.00,8.0,36393250
$150.00,10.0,36407360
$10.00,10.0,36420256
$150.00,10.0,36421517
$10.00,10.0,36422989
$120.00,9.0,36447351
$50.00,10.0,36448103
$35.00,10.0,36451745
$125.00,10.0,36456649
$40.00,10.0,36489116
$79.00,10.0,36519291
$89.00,9.0,36521693
$75.00,8.0,36524556
$95.00,8.0,36524618
$120.00,10.0,36532979
$65.00,10.0,36556453
$0.00,10.0,36560687
$30.00,9.0,36563471
$200.00,9.0,36565301
$150.00,10.0,36599786
$225.00,10.0,36601074
$130.00,10.0,36603528
$100.00,10.0,36635428
$95.00,8.0,36638830
$75.00,10.0,36668286
$89.00,10.0,36670177
$80.00,10.0,36675265
$40.00,10.0,36676914
$75.00,10.0,36679939
$250.00,10.0,36683638
$40.00,9.0,36700536
$40.00,9.0,36703566
$20.00,10.0,36758738
$150.00,10.0,36778591
$100.00,10.0,36793605
$30.00,10.0,36804819
$150.00,10.0,36810369
$50.00,10.0,36813449
$148.00,10.0,36824232
$65.00,10.0,36844711
$70.00,10.0,36906544
$40.00,9.0,36928741
$40.00,10.0,36928742
$250.00,10.0,36944925
$75.00,10.0,36945601
$0.00,8.0,36974763
$0.00,9.0,36974960
$150.00,10.0,36975617
$275.00,10.0,36977648
$100.00,10.0,37007856
$150.00,10.0,37049589
$150.00,10.0,37061732
$50.00,10.0,37119006
$45.00,8.0,37119683
$40.00,10.0,37156484
$25.00,10.0,37180404
$175.00,10.0,37180796
$95.00,10.0,37183606
$50.00,8.0,37219622
$375.00,10.0,37220516
$140.00,10.0,37220787
$80.00,10.0,37255527
$250.00,10.0,37292501
$35.00,10.0,37306363
$80.00,9.0,37330195
$60.00,10.0,37330492
$35.00,10.0,37337295
$35.00,9.0,37353923
$35.00,10.0,37355102
$35.00,10.0,37356246
$150.00,10.0,37365546
$150.00,10.0,37376500
$300.00,10.0,37390486
$85.00,9.0,37396539
$30.00,9.0,37398706
$5.00,10.0,37427876
$150.00,10.0,37457424
$100.00,10.0,37494196
$200.00,10.0,37495611
$65.00,10.0,37524100
$0.00,10.0,37526031
$0.00,10.0,37526279
$65.00,10.0,37529706
$65.00,10.0,37530012
$15.00,10.0,37530698
$45.00,10.0,37537162
$85.00,10.0,37538105
$100.00,10.0,37538145
$39.00,10.0,37541997
$0.00,10.0,37552176
$89.00,10.0,37557184
$250.00,10.0,37567624
$120.00,9.0,37572680
$180.00,10.0,37574993
$89.00,6.0,37593970
$75.00,10.0,37604044
$60.00,10.0,37604966
$100.00,9.0,37624397
$75.00,10.0,37631315
$0.00,10.0,37643092
$0.00,10.0,37643165
$220.00,10.0,37655682
$200.00,10.0,37660315
$0.00,10.0,37663203
$50.00,10.0,37682554
$135.00,10.0,37684875
$0.00,10.0,37686023
$50.00,10.0,37686196
$75.00,10.0,37686665
$125.00,10.0,37686716
$70.00,10.0,37691579
$25.00,8.0,37713178
$150.00,10.0,37713870
$15.00,10.0,37718230
$85.00,10.0,37719665
$30.00,9.0,37720305
$30.00,7.0,37720513
$30.00,8.0,37720648
$30.00,8.0,37720938
$30.00,8.0,37721016
$60.00,10.0,37747950
$100.00,9.0,37748833
$65.00,10.0,37783256
$148.00,10.0,37803147
$30.00,8.0,37808720
$90.00,10.0,37808908
$30.00,8.0,37810980
$30.00,9.0,37812035
$70.00,10.0,37814244
$70.00,10.0,37818851
$50.00,10.0,37831419
$75.00,10.0,37831558
$50.00,10.0,37831938
$39.00,10.0,37859160
$50.00,10.0,37860137
$85.00,10.0,37860231
$40.00,10.0,37860629
$49.00,8.0,37861286
$60.00,10.0,37864340
$39.00,9.0,37867895
$150.00,10.0,37881130
$90.00,10.0,37881402
$60.00,10.0,37883662
$50.00,10.0,37884138
$39.00,10.0,37884380
$125.00,10.0,37886014
$39.00,9.0,37887010
$60.00,10.0,37913196
$65.00,10.0,37933277
$65.00,10.0,37933847
$109.00,10.0,37938371
$250.00,10.0,37946020
$40.00,10.0,37949720
$125.00,10.0,37965290
$30.00,8.0,37971611
$30.00,8.0,37971722
$30.00,10.0,37972197
$30.00,8.0,37973490
$80.00,10.0,37978128
$95.00,9.0,37979788
$89.00,6.0,37994895
$80.00,10.0,38012425
$75.00,10.0,38025800
$75.00,10.0,38026321
$30.00,8.0,38028792
$40.00,10.0,38029743
$40.00,10.0,38030016
$150.00,8.0,38051944
$60.00,10.0,38061693
$30.00,9.0,38095194
$150.00,10.0,38100637
$30.00,8.0,38107361
$300.00,10.0,38127804
$80.00,10.0,38129278
$75.00,10.0,38129977
$200.00,10.0,38152019
$80.00,10.0,38156455
$49.00,10.0,38158914
$85.00,10.0,38167638
$40.00,10.0,38213383
$100.00,10.0,38214311
$150.00,10.0,38215107
$150.00,10.0,38219317
$160.00,9.0,38220055
$70.00,9.0,38266030
$75.00,10.0,38287564
$80.00,10.0,38305157
$150.00,10.0,38317894
$75.00,10.0,38320462
$90.00,10.0,38324195
$30.00,10.0,38325176
$0.00,9.0,38327380
$49.00,10.0,38333196
$0.00,10.0,38346769
$145.00,10.0,38359440
$110.00,10.0,38363453
$100.00,10.0,38364752
$30.00,9.0,38381478
$90.00,2.0,38383906
$50.00,10.0,38384398
$135.00,10.0,38406252
$90.00,10.0,38416451
$39.00,10.0,38420941
$5.00,10.0,38430549
$0.00,10.0,38431650
$100.00,10.0,38438823
$98.00,10.0,38452578
$30.00,9.0,38465742
$30.00,9.0,38473075
$30.00,7.0,38486895
$25.00,8.0,38496745
$125.00,10.0,38516955
$100.00,10.0,38517603
$75.00,10.0,38519017
$60.00,4.0,38526194
$15.00,10.0,38549454
$40.00,10.0,38556299
$15.00,10.0,38557230
$40.00,10.0,38574990
$40.00,10.0,38579914
$100.00,10.0,38580725
$75.00,10.0,38581242
$100.00,10.0,38581569
$50.00,10.0,38584753
$45.00,10.0,38586329
$40.00,10.0,38586865
$40.00,10.0,38586866
$80.00,10.0,38598210
$40.00,10.0,38620015
$150.00,10.0,38620020
$100.00,10.0,38621753
$200.00,9.0,38624328
$50.00,10.0,38628412
$40.00,10.0,38630128
$65.00,10.0,38637498
$0.00,10.0,38642777
$15.00,10.0,38645193
$75.00,10.0,38666051
$175.00,10.0,38667612
$99.00,10.0,38672882
$100.00,6.0,38675099
$50.00,9.0,38675661
$95.00,10.0,38699317
$30.00,7.0,38702397
$60.00,10.0,38703237
$145.00,10.0,38704573
$300.00,10.0,38705769
$35.00,10.0,38726789
$600.00,10.0,38731565
$39.00,10.0,38735463
$150.00,10.0,38759520
$95.00,10.0,38782076
$50.00,10.0,38794038
$150.00,9.0,38795847
$135.00,10.0,38798041
$85.00,10.0,38804506
$75.00,10.0,38815628
$75.00,10.0,38819934
$120.00,10.0,38822604
$150.00,9.0,38827458
$65.00,10.0,38850031
$100.00,10.0,38854631
$150.00,10.0,38880830
$30.00,10.0,38884411
$100.00,10.0,38902474
$35.00,10.0,38915404
$80.00,10.0,38930864
$99.00,9.0,38939140
$155.00,10.0,38955191
$120.00,10.0,38961739
$75.00,10.0,38977592
$35.00,10.0,38979741
$75.00,10.0,38979868
$40.00,10.0,38984642
$40.00,10.0,38985258
$100.00,10.0,39022371
$100.00,10.0,39029808
$20.00,10.0,39030612
$15.00,10.0,39059847
$40.00,9.0,39086465
$75.00,10.0,39106572
$50.00,9.0,39108917
$85.00,10.0,39132725
$50.00,10.0,39133017
$75.00,10.0,39150663
$100.00,10.0,39168294
$135.00,9.0,39225180
$75.00,10.0,39229487
$150.00,10.0,39248204
$30.00,10.0,39253135
$200.00,10.0,39275317
$50.00,10.0,39279113
$225.00,10.0,39298655
$39.00,9.0,39318212
$75.00,10.0,39318438
$120.00,10.0,39335839
$85.00,10.0,39337552
$100.00,10.0,39340543
$95.00,10.0,39344682
$120.00,10.0,39398345
$0.00,10.0,39410017
$0.00,10.0,39413362
$140.00,10.0,39422632
$30.00,9.0,39423252
$40.00,10.0,39424458
$40.00,10.0,39424579
$150.00,8.0,39462898
$80.00,10.0,39465652
$85.00,10.0,39468574
$185.00,10.0,39471532
$40.00,10.0,39487901
$150.00,10.0,39488743
$15.00,10.0,39501384
$50.00,10.0,39501766
$30.00,10.0,39502886
$50.00,10.0,39504368
$170.00,10.0,39533902
$75.00,10.0,39538536
$40.00,9.0,39539309
$0.00,10.0,39557732
$0.00,10.0,39557863
$150.00,10.0,39563720
$50.00,10.0,39564822
$0.00,10.0,39565594
$40.00,10.0,39590879
$50.00,10.0,39590881
$50.00,10.0,39592863
$100.00,10.0,39607026
$50.00,10.0,39609551
$150.00,9.0,39611927
$0.00,10.0,39623442
$165.00,10.0,39630149
$30.00,8.0,39632322
$150.00,10.0,39632562
$150.00,10.0,39652916
$120.00,8.0,39653265
$150.00,10.0,39654300
$25.00,10.0,39698501
$25.00,8.0,39700867
$120.00,10.0,39702316
$50.00,10.0,39703986
$50.00,9.0,39704725
$35.00,9.0,39724134
$45.00,10.0,39727113
$89.00,9.0,39727955
$100.00,10.0,39729672
$45.00,10.0,39753773
$60.00,10.0,39772640
$75.00,10.0,39773063
$70.00,10.0,39843449
$50.00,10.0,39870669
$80.00,10.0,39875180
$25.00,10.0,39896249
$75.00,10.0,39922039
$75.00,10.0,39943137
$40.00,8.0,39945766
$35.00,10.0,39952962
$135.00,10.0,39964120
$40.00,10.0,39969068
$40.00,10.0,39969765
$100.00,10.0,39975657
$50.00,8.0,39987814
$30.00,9.0,40013857
$45.00,10.0,40013970
$79.00,10.0,40015534
$180.00,10.0,40015561
$75.00,10.0,40042488
$30.00,10.0,40059665
$0.00,10.0,40066910
$49.00,10.0,40067364
$120.00,9.0,40086523
$50.00,10.0,40089644
$50.00,10.0,40092032
$0.00,10.0,40110511
$0.00,10.0,40110982
$0.00,10.0,40111278
$49.00,10.0,40112442
$49.00,10.0,40112457
$49.00,10.0,40112466
$120.00,10.0,40112888
$40.00,10.0,40115216
$75.00,10.0,40118113
$40.00,8.0,40140173
$15.00,8.0,40157599
$60.00,10.0,40240210
$80.00,10.0,40268500
$10.00,10.0,40473258
